timestamp, mac, rss, battery
2013-11-12 18:52:22.340000,4694202700110029,-53,381A,0
2013-11-12 18:52:23.256000,4694202700110029,-52,391A,0
2013-11-12 18:52:24.291000,4694202700110029,-49,3A1A,0
2013-11-12 18:52:25.311000,4694202700110029,-47,3B1A,0
2013-11-12 18:52:26.363000,4694202700110029,-47,3C1A,0
2013-11-12 18:52:27.415000,4694202700110029,-51,3D1A,0
2013-11-12 18:52:28.437000,4694A0A780110029,-55,3E1A,0
2013-11-12 18:52:29.442000,4694202700110029,-55,3F1A,0
2013-11-12 18:52:30.511000,4694202700110029,-58,401A,0
2013-11-12 18:52:33.532000,4694202700110029,-56,431A,0
2013-11-12 18:52:34.568000,4694202700110029,-57,441A,0
2013-11-12 18:52:35.556000,4694202700110029,-55,451A,0
2013-11-12 18:52:36.608000,4694202700110029,-55,461A,0
2013-11-12 18:52:37.676000,4694202700110029,-55,471A,0
2013-11-12 18:52:38.665000,4694202700110029,-54,481A,0
2013-11-12 18:52:39.654000,4694202700110029,-55,491A,0
2013-11-12 18:52:42.810000,4694202700110029,-51,4C1A,0
2013-11-12 18:52:43.830000,4694202700110029,-59,4D1A,0
2013-11-12 18:52:44.835000,4694202700110029,-56,4E1A,0
2013-11-12 18:52:45.839000,4694202700110029,-56,4F1A,0
2013-11-12 18:52:46.860000,4694202700110029,-59,501A,0
2013-11-12 18:52:47.896000,4694202700110029,-59,511A,0
2013-11-12 18:52:48.885000,4694202700110029,-58,521A,0
2013-11-12 18:52:49.889000,4694202700110029,-53,531A,0
2013-11-12 18:52:50.878000,4694202700110029,-53,541A,0
2013-11-12 18:52:51.930000,4694202700110029,-51,551A,0
2013-11-12 18:52:52.950000,4694202700110029,-55,561A,0
2013-11-12 18:52:53.986000,4694202700110029,-54,571A,0
