timestamp, mac, rss, battery
2013-11-12 17:44:46.981000,4694202700110029,-57,D50A,0
2013-11-12 17:44:48.033000,4694202700110029,-53,D60A,0
2013-11-12 17:44:49.021000,4694202700110029,-57,D70A,0
2013-11-12 17:44:50.106000,4694202700110029,-57,D80A,0
2013-11-12 17:44:51.174000,4694202700110029,-57,D90A,0
2013-11-12 17:44:52.226000,4694202700110029,-55,DA0A,0
2013-11-12 17:44:53.215000,4694202700110029,-55,DB0A,0
2013-11-12 17:44:54.236000,4694202700110029,-55,DC0A,0
2013-11-12 17:44:55.256000,4694202700110029,-56,DD0A,0
2013-11-12 17:44:56.277000,4694202700110029,-56,DE0A,0
2013-11-12 17:44:57.330000,4694202700110029,-56,DF0A,0
2013-11-12 17:44:58.335000,4694202700110029,-56,E00A,0
2013-11-12 17:44:59.324000,4694202700110029,-56,E10A,0
2013-11-12 17:45:00.360000,4694202700110029,-56,E20A,0
2013-11-12 17:45:01.350000,4694202700110029,-54,E30A,0
2013-11-12 17:45:02.339000,4694202700110029,-55,E40A,0
2013-11-12 17:45:03.329000,4694202700110029,-55,E50A,0
2013-11-12 17:45:04.398000,4694202700110029,-57,E60A,0
2013-11-12 17:45:05.466000,4694202700110029,-55,E70A,0
2013-11-12 17:45:06.487000,4694202700110029,-56,E80A,0
2013-11-12 17:45:07.555000,4694202700110029,-55,E90A,0
2013-11-12 17:45:08.608000,4694202700110029,-55,EA0A,0
2013-11-12 17:45:09.612000,4694202700110029,-54,EB0A,0
2013-11-12 17:45:10.665000,4694202700110029,-55,EC0A,0
2013-11-12 17:45:11.653000,4694202700110029,-54,ED0A,0
2013-11-12 17:45:12.658000,4694202700110029,-53,EE0A,0
2013-11-12 17:45:13.695000,4694202700110029,-53,EF0A,0
2013-11-12 17:45:14.764000,4694202700110029,-53,F00A,0
2013-11-12 17:45:15.832000,4694202700110029,-53,F10A,0
2013-11-12 17:45:16.821000,4694202700110029,-53,F20A,0
2013-11-12 17:45:17.842000,4694202700110029,-53,F30A,0
2013-11-12 17:45:18.862000,4694202700110029,-53,F40A,0
2013-11-12 17:45:19.899000,4694202700110029,-53,F50A,0
2013-11-12 17:45:20.920000,4694202700110029,-53,F60A,0
2013-11-12 17:45:21.909000,4694202700110029,-54,F70A,0
2013-11-12 17:45:22.898000,4694202700110029,-54,F80A,0
2013-11-12 17:45:23.966000,4694202700110029,-54,F90A,0
2013-11-12 17:45:25.018000,4694202700110029,-55,FA0A,0
2013-11-12 17:45:26.055000,4694202700110029,-54,FB0A,0
2013-11-12 17:45:27.059000,4694202700110029,-55,FC0A,0
2013-11-12 17:45:28.048000,4694202700110029,-55,FD0A,0
2013-11-12 17:45:29.069000,4694202700110029,-55,FE0A,0
2013-11-12 17:45:30.057000,4694202700110029,-55,FF0A,0
2013-11-12 17:45:31.094000,4694202700110029,-55,000B,0
2013-11-12 17:45:32.130000,4694202700110029,-55,010B,0
2013-11-12 17:45:33.151000,4694202700110029,-54,020B,0
2013-11-12 17:45:34.235000,4694202700110029,-55,030B,0
2013-11-12 17:45:35.240000,4694202700110029,-55,040B,0
2013-11-12 17:45:36.260000,4694202700110029,-54,050B,0
2013-11-12 17:45:37.312000,4694202700110029,-54,060B,0
2013-11-12 17:45:38.366000,4694202700110029,-55,070B,0
2013-11-12 17:45:39.402000,4694202700110029,-55,080B,0
2013-11-12 17:45:40.391000,4694202700110029,-55,090B,0
2013-11-12 17:45:41.412000,4694202700110029,-54,0A0B,0
2013-11-12 17:45:42.400000,4694202700110029,-54,0B0B,0
2013-11-12 17:45:43.437000,4694202700110029,-54,0C0B,0
2013-11-12 17:45:44.425000,4694202700110029,-55,0D0B,0
2013-11-12 17:45:45.414000,4694202700110029,-54,0E0B,0
2013-11-12 17:45:46.466000,4694202700110029,-55,0F0B,0
2013-11-12 17:45:48.469000,4694202700110029,-54,110B,0
2013-11-12 17:45:49.537000,4694202700110029,-54,120B,0
2013-11-12 17:45:50.590000,4694202700110029,-54,130B,0
2013-11-12 17:45:54.698000,4694202700110029,-55,170B,0
2013-11-12 17:45:55.720000,4694202700110029,-56,180B,0
2013-11-12 17:45:56.756000,4694202700110029,-55,190B,0
2013-11-12 17:45:57.793000,4694202700110029,-56,1A0B,0
2013-11-12 17:45:58.846000,4694202700110029,-56,1B0B,0
2013-11-12 17:45:59.883000,4694202700110029,-57,1C0B,0
2013-11-12 17:46:00.952000,4694202700110029,-57,1D0B,0
2013-11-12 17:46:01.940000,4694202700110029,-55,1E0B,0
2013-11-12 17:46:03.024000,4694202700110029,-55,1F0B,0
2013-11-12 17:46:03.997000,4694202700110029,-56,200B,0
2013-11-12 17:46:05.033000,4694202700110029,-55,210B,0
2013-11-12 17:46:06.102000,4694202700110029,-54,220B,0
2013-11-12 17:46:07.091000,4694202700110029,-55,230B,0
2013-11-12 17:46:08.096000,4694202700110029,-54,240B,0
2013-11-12 17:46:09.100000,4694202700110029,-54,250B,0
2013-11-12 17:46:10.089000,4694202700110029,-54,260B,0
2013-11-12 17:46:11.126000,4694202700110029,-55,270B,0
2013-11-12 17:46:12.131000,4694202700110029,-55,280B,0
2013-11-12 17:46:13.152000,4694202700110029,-54,290B,0
2013-11-12 17:46:14.173000,4694202700110029,-54,2A0B,0
2013-11-12 17:46:15.209000,4694202700110029,-55,2B0B,0
2013-11-12 17:46:16.230000,4694202700110029,-55,2C0B,0
2013-11-12 17:46:17.283000,4694202700110029,-55,2D0B,0
2013-11-12 17:46:18.336000,4694202700110029,-56,2E0B,0
2013-11-12 17:46:19.404000,4694202700110029,-57,2F0B,0
2013-11-12 17:46:20.473000,4694202700110029,-56,300B,0
2013-11-12 17:46:21.526000,4694202700110029,-55,310B,0
2013-11-12 17:46:22.595000,4694202700110029,-56,320B,0
2013-11-12 17:46:23.648000,4694202700110029,-56,330B,0
2013-11-12 17:46:24.636000,4694202700110029,-56,340B,0
2013-11-12 17:46:25.673000,4694202700110029,-56,350B,0
2013-11-12 17:46:26.709000,4694202700110029,-56,360B,0
2013-11-12 17:46:27.763000,4694202700110029,-56,370B,0
2013-11-12 17:46:28.816000,4694202700110029,-56,380B,0
2013-11-12 17:46:29.868000,4694202700110029,-56,390B,0
2013-11-12 17:46:30.906000,4694202700110029,-58,3A0B,0
2013-11-12 17:46:31.926000,4694202700110029,-57,3B0B,0
2013-11-12 17:46:33.011000,4694202700110029,-57,3C0B,0
2013-11-12 17:46:34.032000,4694202700110029,-57,3D0B,0
2013-11-12 17:46:35.052000,4694202700110029,-57,3E0B,0
2013-11-12 17:46:36.025000,4694202700110029,-57,3F0B,0
2013-11-12 17:46:37.030000,4694202700110029,-57,400B,0
2013-11-12 17:46:38.018000,4694202700110029,-57,410B,0
2013-11-12 17:46:39.006000,4694202700110029,-57,420B,0
2013-11-12 17:46:40.027000,4694202700110029,-57,430B,0
2013-11-12 17:46:41.016000,4694202700110029,-57,440B,0
2013-11-12 17:46:42.037000,4694202700110029,-57,450B,0
2013-11-12 17:46:43.041000,4694202700110029,-57,460B,0
2013-11-12 17:46:44.062000,4694202700110029,-57,470B,0
2013-11-12 17:46:45.098000,4694202700110029,-57,480B,0
2013-11-12 17:46:46.119000,4694202700110029,-57,490B,0
2013-11-12 17:46:47.140000,4694202700110029,-56,4A0B,0
2013-11-12 17:46:48.177000,4694202700110029,-54,4B0B,0
2013-11-12 17:46:49.229000,4694202700110029,-55,4C0B,0
2013-11-12 17:46:50.218000,4694202700110029,-56,4D0B,0
2013-11-12 17:46:51.302000,4694202700110029,-55,4E0B,0
2013-11-12 17:46:52.323000,4694202700110029,-56,4F0B,0
2013-11-12 17:46:53.327000,4694202700110029,-56,500B,0
2013-11-12 17:46:54.364000,4694202700110029,-55,510B,0
2013-11-12 17:46:55.416000,4694202700110029,-55,520B,0
2013-11-12 17:46:56.405000,4694202700110029,-56,530B,0
2013-11-12 17:46:57.393000,4694202700110029,-55,540B,0
2013-11-12 17:46:58.413000,4694202700110029,-55,550B,0
2013-11-12 17:46:59.451000,4694202700110029,-55,560B,0
2013-11-12 17:47:00.472000,4694202700110029,-55,570B,0
2013-11-12 17:47:01.508000,4694202700110029,-55,580B,0
2013-11-12 17:47:02.497000,4694202700110029,-55,590B,0
2013-11-12 17:47:03.503000,4694202700110029,-55,5A0B,0
2013-11-12 17:47:04.475000,4694202700110029,-55,5B0B,0
2013-11-12 17:47:05.512000,4694202700110029,-55,5C0B,0
2013-11-12 17:47:06.501000,4694202700110029,-55,5D0B,0
2013-11-12 17:47:07.505000,4694202700110029,-56,5E0B,0
2013-11-12 17:47:08.558000,4694202700110029,-56,5F0B,0
2013-11-12 17:47:09.626000,4694202700110029,-56,600B,0
2013-11-12 17:47:10.679000,4694202700110029,-55,610B,0
2013-11-12 17:47:11.667000,4694202700110029,-56,620B,0
2013-11-12 17:47:12.719000,4694202700110029,-55,630B,0
2013-11-12 17:47:13.724000,4694202700110029,-55,640B,0
2013-11-12 17:47:15.749000,4694202700110029,-56,660B,0
2013-11-12 17:47:16.786000,4694202700110029,-55,670B,0
2013-11-12 17:47:17.774000,4694202700110029,-55,680B,0
2013-11-12 17:47:18.843000,4694202700110029,-55,690B,0
2013-11-12 17:47:19.879000,4694202700110029,-55,6A0B,0
2013-11-12 17:47:20.932000,4694202700110029,-55,6B0B,0
2013-11-12 17:47:22.000000,4694202700110029,-56,6C0B,0
2013-11-12 17:47:23.069000,4694202700110029,-55,6D0B,0
2013-11-12 17:47:24.074000,4694202700110029,-56,6E0B,0
2013-11-12 17:47:25.078000,4694202700110029,-56,6F0B,0
2013-11-12 17:47:26.051000,4694202700110029,-56,700B,0
2013-11-12 17:47:27.120000,4694202700110029,-56,710B,0
2013-11-12 17:47:28.172000,4694202700110029,-55,720B,0
2013-11-12 17:47:29.241000,4694202700110029,-55,730B,0
2013-11-12 17:47:30.261000,4694202700110029,-55,740B,0
2013-11-12 17:47:31.281000,4694202700110029,-55,750B,0
2013-11-12 17:47:32.334000,4694202700110029,-55,760B,0
2013-11-12 17:47:33.370000,4694202700110029,-55,770B,0
2013-11-12 17:47:34.406000,4694202700110029,-55,780B,0
2013-11-12 17:47:35.411000,4694202700110029,-55,790B,0
2013-11-12 17:47:36.400000,4694202700110029,-55,7A0B,0
2013-11-12 17:47:37.436000,4694202700110029,-55,7B0B,0
2013-11-12 17:47:38.457000,4694202700110029,-55,7C0B,0
2013-11-12 17:47:39.509000,4694202700110029,-56,7D0B,0
2013-11-12 17:47:40.579000,4694202700110029,-55,7E0B,0
2013-11-12 17:47:41.599000,4694202700110029,-56,7F0B,0
2013-11-12 17:47:42.652000,4694202700110029,-57,800B,0
2013-11-12 17:47:44.645000,4694202700110029,-57,820B,0
2013-11-12 17:47:45.697000,4694202700110029,-58,830B,0
2013-11-12 17:47:46.749000,4694202700110029,-56,840B,0
2013-11-12 17:47:47.754000,4694202700110029,-56,850B,0
2013-11-12 17:47:48.775000,4694202700110029,-57,860B,0
2013-11-12 17:47:49.828000,4694202700110029,-57,870B,0
2013-11-12 17:47:50.849000,4694202700110029,-54,880B,0
2013-11-12 17:47:51.918000,4694202700110029,-54,890B,0
2013-11-12 17:47:52.938000,4694202700110029,-55,8A0B,0
2013-11-12 17:47:54.007000,4694202700110029,-55,8B0B,0
2013-11-12 17:47:55.044000,4694202700110029,-56,8C0B,0
2013-11-12 17:47:56.017000,4694202700110029,-58,8D0B,0
2013-11-12 17:47:57.069000,4694202700110029,-60,8E0B,0
2013-11-12 17:47:58.059000,4694202700110029,-58,8F0B,0
2013-11-12 17:47:59.080000,4694202700110029,-58,900B,0
2013-11-12 17:48:00.117000,4694202700110029,-58,910B,0
2013-11-12 17:48:01.201000,4694202700110029,-59,920B,0
