timestamp, mac, rss, battery
2013-11-12 17:38:36.790000,4694202700110029,-56,6D09,0
2013-11-12 17:38:37.777000,4694202700110029,-56,6E09,0
2013-11-12 17:38:38.799000,4694202700110029,-58,6F09,0
2013-11-12 17:38:39.835000,4694202700110029,-57,7009,0
2013-11-12 17:38:40.823000,4694202700110029,-57,7109,0
2013-11-12 17:38:41.892000,4694202700110029,-57,7209,0
2013-11-12 17:38:42.960000,4694202700110029,-57,7309,0
2013-11-12 17:38:44.012000,4694202700110029,-58,7409,0
2013-11-12 17:38:45.032000,4694202700110029,-58,7509,0
2013-11-12 17:38:46.084000,4694202700110029,-57,7609,0
2013-11-12 17:38:47.121000,4694202700110029,-57,7709,0
2013-11-12 17:38:48.173000,4694202700110029,-55,7809,0
2013-11-12 17:38:49.194000,4694202700110029,-55,7909,0
2013-11-12 17:38:50.198000,4694202700110029,-55,7A09,0
2013-11-12 17:38:51.267000,4694202700110029,-53,7B09,0
2013-11-12 17:38:52.288000,4694202700110029,-55,7C09,0
2013-11-12 17:38:53.340000,4694202700110029,-55,7D09,0
2013-11-12 17:38:54.393000,4694202700110029,-55,7E09,0
2013-11-12 17:38:55.432000,4694202700110029,-56,7F09,0
2013-11-12 17:38:56.451000,4694202700110029,-56,8009,0
2013-11-12 17:38:58.492000,4694202700110029,-53,8209,0
2013-11-12 17:38:59.497000,4694202700110029,-52,8309,0
2013-11-12 17:39:00.486000,4694202700110029,-52,8409,0
2013-11-12 17:39:01.538000,4694202700110029,-53,8509,0
2013-11-12 17:39:02.590000,4694202700110029,-53,8609,0
2013-11-12 17:39:03.595000,4694202700110029,-53,8709,0
2013-11-12 17:39:04.615000,4694202700110029,-52,8809,0
2013-11-12 17:39:05.620000,4694202700110029,-52,8909,0
2013-11-12 17:39:06.688000,4694202700110029,-53,8A09,0
2013-11-12 17:39:07.725000,4694202700110029,-53,8B09,0
2013-11-12 17:39:08.745000,4694202700110029,-57,8C09,0
2013-11-12 17:39:09.749000,4694202700110029,-57,8D09,0
2013-11-12 17:39:10.817000,4694202700110029,-56,8E09,0
2013-11-12 17:39:11.854000,4694202700110029,-56,8F09,0
2013-11-12 17:39:12.922000,4694202700110029,-57,9009,0
2013-11-12 17:39:13.912000,4694202700110029,-57,9109,0
2013-11-12 17:39:14.932000,4694202700110029,-57,9209,0
2013-11-12 17:39:15.905000,4694202700110029,-56,9309,0
