timestamp, mac, rss, battery
2013-11-12 18:44:38.542000,4694202700110029,-39,7618,0
2013-11-12 18:44:39.472000,4694202700110029,-39,7718,0
2013-11-12 18:44:40.508000,4694202700110029,-41,7818,0
2013-11-12 18:44:41.513000,4694202700110029,-42,7918,0
2013-11-12 18:44:42.548000,4694202700110029,-39,7A18,0
2013-11-12 18:44:43.553000,4694202700110029,-37,7B18,0
2013-11-12 18:44:44.605000,4694202700110029,-55,7C18,0
2013-11-12 18:44:45.625000,4694202700110029,-63,7D18,0
2013-11-12 18:44:46.662000,4694202700110029,-62,7E18,0
2013-11-12 18:44:47.684000,4694202700110029,-61,7F18,0
2013-11-12 18:44:48.720000,4694202700110029,-64,8018,0
2013-11-12 18:44:50.872000,4694202700110029,-74,8218,0
