timestamp, mac, rss, battery
2013-11-12 18:46:10.252000,4694202700110029,-50,CF18,0
2013-11-12 18:46:11.320000,4694202700110029,-50,D018,0
2013-11-12 18:46:12.340000,4694202700110029,-49,D118,0
2013-11-12 18:46:13.376000,4694202700110029,-50,D218,0
2013-11-12 18:46:14.380000,4694202700110029,-49,D318,0
2013-11-12 18:46:15.386000,4694202700110029,-49,D418,0
2013-11-12 18:46:16.470000,4694202700110029,-49,D518,0
2013-11-12 18:46:17.458000,4694202700110029,-52,D618,0
2013-11-12 18:46:18.447000,4694202700110029,-53,D718,0
2013-11-12 18:46:19.467000,4694202700110029,-51,D818,0
2013-11-12 18:46:20.456000,4694202700110029,-51,D918,0
2013-11-12 18:46:21.461000,4694202700110029,-51,DA18,0
2013-11-12 18:46:22.498000,4694202700110029,-51,DB18,0
2013-11-12 18:46:23.503000,4694202700110029,-51,DC18,0
2013-11-12 18:46:24.571000,4694202700110029,-52,DD18,0
2013-11-12 18:46:25.639000,4694202700110029,-51,DE18,0
2013-11-12 18:46:26.692000,4694202700110029,-52,DF18,0
2013-11-12 18:46:27.681000,4694202700110029,-52,E018,0
