timestamp, mac, rss, battery
2013-11-12 17:44:30.488000,4694202700110029,-57,C50A,0
2013-11-12 17:44:31.559000,4694202700110029,-57,C60A,0
2013-11-12 17:44:32.628000,4694202700110029,-57,C70A,0
2013-11-12 17:44:33.631000,4694202700110029,-56,C80A,0
2013-11-12 17:44:34.652000,4694202700110029,-57,C90A,0
2013-11-12 17:44:35.641000,4694202700110029,-57,CA0A,0
2013-11-12 17:44:36.696000,4694202700110029,-56,CB0A,0
2013-11-12 17:44:37.702000,4694202700110029,-58,CC0A,0
2013-11-12 17:44:38.754000,4694202700110029,-58,CD0A,0
2013-11-12 17:44:39.805000,4694202700110029,-57,CE0A,0
2013-11-12 17:44:40.796000,4694202700110029,-57,CF0A,0
2013-11-12 17:44:41.832000,4694202700110029,-56,D00A,0
