timestamp, mac, rss, battery
2013-11-12 18:29:50.025000,4694202700110029,-54,1615,0
2013-11-12 18:29:51.045000,4694202700110029,-54,1715,0
2013-11-12 18:29:52.065000,4694202700110029,-51,1815,0
2013-11-12 18:29:53.133000,4694202700110029,-50,1915,0
2013-11-12 18:29:54.137000,4694202700110029,-48,1A15,0
2013-11-12 18:29:55.125000,4694202700110029,-49,1B15,0
2013-11-12 18:29:56.146000,4694202700110029,-48,1C15,0
2013-11-12 18:29:57.198000,4694202700110029,-50,1D15,0
2013-11-12 18:29:58.202000,4694202700110029,-52,1E15,0
2013-11-12 18:29:59.271000,4694202700110029,-53,1F15,0
2013-11-12 18:30:00.260000,4694202700110029,-52,2015,0
2013-11-12 18:30:01.312000,4694202700110029,-53,2115,0
2013-11-12 18:30:02.364000,4694202700110029,-52,2215,0
2013-11-12 18:30:03.384000,4694202700110029,-55,2315,0
2013-11-12 18:30:04.404000,4694202700110029,-56,2415,0
2013-11-12 18:30:05.393000,4694202700110029,-58,2515,0
2013-11-12 18:30:06.429000,4694202700110029,-57,2615,0
2013-11-12 18:30:07.465000,4694202700110029,-57,2715,0
2013-11-12 18:30:08.469000,4694202700110029,-59,2815,0
2013-11-12 18:30:09.553000,4694202700110029,-61,2915,0
2013-11-12 18:30:10.556000,4694202700110029,-57,2A15,0
2013-11-12 18:30:11.593000,4694202700110029,-57,2B15,0
2013-11-12 18:30:12.645000,4694202700110029,-56,2C15,0
2013-11-12 18:30:13.682000,4694202700110029,-57,2D15,0
2013-11-12 18:30:14.670000,4694202700110029,-59,2E15,0
2013-11-12 18:30:15.674000,4694202700110029,-57,2F15,0
2013-11-12 18:30:16.678000,4694202700110029,-57,3015,0
2013-11-12 18:30:17.682000,4694202700110029,-58,3115,0
2013-11-12 18:30:18.718000,4694202700110029,-57,3215,0
2013-11-12 18:30:19.770000,4694202700110029,-57,3315,0
2013-11-12 18:30:20.774000,4694202700110029,-58,3415,0
2013-11-12 18:30:21.810000,4694202700110029,-58,3515,0
2013-11-12 18:30:22.878000,4694202700110029,-58,3615,0
2013-11-12 18:30:23.882000,4694202700110029,-58,3715,0
2013-11-12 18:30:24.903000,4694202700110029,-61,3815,0
2013-11-12 18:30:25.970000,4694202700110029,-56,3915,0
2013-11-12 18:30:26.991000,4694202700110029,-60,3A15,0
2013-11-12 18:30:28.042000,4694202700110029,-61,3B15,0
2013-11-12 18:30:29.095000,4694202700110029,-62,3C15,0
2013-11-12 18:30:30.147000,4694202700110029,-58,3D15,0
2013-11-12 18:30:31.168000,4694202700110029,-60,3E15,0
2013-11-12 18:30:32.188000,4694202700110029,-58,3F15,0
2013-11-12 18:30:33.255000,4694202700110029,-58,4015,0
2013-11-12 18:30:34.291000,4694202700110029,-60,4115,0
2013-11-12 18:30:35.295000,4694202700110029,-58,4215,0
2013-11-12 18:30:36.299000,4694202700110029,-57,4315,0
2013-11-12 18:30:37.287000,4694202700110029,-59,4415,0
2013-11-12 18:30:38.276000,4694202700110029,-60,4515,0
2013-11-12 18:30:39.296000,4694202700110029,-60,4615,0
2013-11-12 18:30:40.300000,4694202700110029,-59,4715,0
2013-11-12 18:30:41.352000,4694202700110029,-58,4815,0
2013-11-12 18:30:42.404000,4694202700110029,-59,4915,0
2013-11-12 18:30:43.440000,4694202700110029,-58,4A15,0
2013-11-12 18:30:44.477000,4694202700110029,-57,4B15,0
2013-11-12 18:30:45.481000,4694202700110029,-56,4C15,0
2013-11-12 18:30:46.516000,4694202700110029,-58,4D15,0
2013-11-12 18:30:47.584000,4694202700110029,-55,4E15,0
2013-11-12 18:30:48.653000,4694202700110029,-56,4F15,0
2013-11-12 18:30:49.657000,4694202700110029,-52,5015,0
2013-11-12 18:30:50.693000,4694202700110029,-61,5115,0
2013-11-12 18:30:51.698000,4694202700110029,-60,5215,0
2013-11-12 18:30:52.717000,4694202700110029,-59,5315,0
2013-11-12 18:30:53.785000,4694202700110029,-58,5415,0
2013-11-12 18:30:54.837000,4694202700110029,-57,5515,0
2013-11-12 18:30:55.889000,4694202700110029,-57,5615,0
2013-11-12 18:30:56.957000,4694202700110029,-59,5715,0
2013-11-12 18:30:57.993000,4694202700110029,-59,5815,0
2013-11-12 18:30:58.998000,4694202700110029,-59,5915,0
2013-11-12 18:31:00.019000,4694202700110029,-60,5A15,0
2013-11-12 18:31:00.992000,4694202700110029,-61,5B15,0
2013-11-12 18:31:01.996000,4694202700110029,-56,5C15,0
2013-11-12 18:31:03.032000,4694202700110029,-61,5D15,0
2013-11-12 18:31:08.194000,4694202700110029,-59,6215,0
2013-11-12 18:31:10.240000,4694202700110029,-58,6415,0
2013-11-12 18:31:12.248000,4694202700110029,-58,6615,0
2013-11-12 18:31:13.316000,4694202700110029,-58,6715,0
2013-11-12 18:31:14.320000,4694202700110029,-58,6815,0
2013-11-12 18:31:15.388000,4694202700110029,-57,6915,0
2013-11-12 18:31:16.455000,4694202700110029,-58,6A15,0
2013-11-12 18:31:17.540000,4694202700110029,-58,6B15,0
2013-11-12 18:31:18.608000,4694202700110029,-58,6C15,0
2013-11-12 18:31:19.612000,4694202700110029,-59,6D15,0
2013-11-12 18:31:20.679000,4694202700110029,-59,6E15,0
2013-11-12 18:31:21.715000,4694202700110029,-58,6F15,0
2013-11-12 18:31:22.751000,4694202700110029,-58,7015,0
2013-11-12 18:31:23.820000,4694202700110029,-58,7115,0
2013-11-12 18:31:24.904000,4694202700110029,-58,7215,0
2013-11-12 18:31:25.972000,4694202700110029,-58,7315,0
2013-11-12 18:31:26.960000,4694202700110029,-58,7415,0
2013-11-12 18:31:27.964000,4694202700110029,-58,7515,0
2013-11-12 18:31:28.984000,4694202700110029,-59,7615,0
2013-11-12 18:31:30.020000,4694202700110029,-59,7715,0
2013-11-12 18:31:31.040000,4694202700110029,-58,7815,0
2013-11-12 18:31:32.028000,4694202700110029,-57,7915,0
2013-11-12 18:31:33.032000,4694202700110029,-58,7A15,0
2013-11-12 18:31:34.021000,4694202700110029,-57,7B15,0
2013-11-12 18:31:35.025000,4694202700110029,-58,7C15,0
2013-11-12 18:31:36.077000,4694202700110029,-58,7D15,0
2013-11-12 18:31:37.065000,4694202700110029,-60,7E15,0
2013-11-12 18:31:38.069000,4694202700110029,-58,7F15,0
2013-11-12 18:31:39.073000,4694202700110029,-59,8015,0
2013-11-12 18:31:41.099000,4694202700110029,-58,8215,0
2013-11-12 18:31:42.103000,4694202700110029,-58,8315,0
2013-11-12 18:31:43.155000,4694202700110029,-58,8415,0
2013-11-12 18:31:44.223000,4694202700110029,-58,8515,0
2013-11-12 18:31:45.259000,4694202700110029,-58,8615,0
2013-11-12 18:31:46.326000,4694202700110029,-57,8715,0
2013-11-12 18:31:47.315000,4694202700110029,-57,8815,0
2013-11-12 18:31:48.319000,4694202700110029,-58,8915,0
2013-11-12 18:31:49.323000,4694202700110029,-57,8A15,0
2013-11-12 18:31:50.359000,4694202700110029,-57,8B15,0
2013-11-12 18:31:51.443000,4694202700110029,-59,8C15,0
2013-11-12 18:31:52.511000,4694202700110029,-58,8D15,0
2013-11-12 18:31:53.499000,4694202700110029,-58,8E15,0
2013-11-12 18:31:54.504000,4694202700110029,-58,8F15,0
2013-11-12 18:31:55.571000,4694202700110029,-58,9015,0
2013-11-12 18:31:56.592000,4694202700110029,-58,9115,0
2013-11-12 18:31:57.581000,4694202700110029,-58,9215,0
2013-11-12 18:31:58.619000,4694202700110029,-58,9315,0
2013-11-12 18:31:59.672000,4694202700110029,-57,9415,0
2013-11-12 18:32:00.677000,4694202700110029,-58,9515,0
2013-11-12 18:32:01.729000,4694202700110029,-57,9615,0
2013-11-12 18:32:02.734000,4694202700110029,-59,9715,0
2013-11-12 18:32:03.786000,4694202700110029,-57,9815,0
2013-11-12 18:32:04.775000,4694202700110029,-57,9915,0
2013-11-12 18:32:05.827000,4694202700110029,-57,9A15,0
2013-11-12 18:32:06.911000,4694202700110029,-48,9B15,0
2013-11-12 18:32:07.901000,4694202700110029,-48,9C15,0
2013-11-12 18:32:08.894000,4694202700110029,-48,9D15,0
2013-11-12 18:32:09.914000,4694202700110029,-48,9E15,0
2013-11-12 18:32:10.935000,4694202700110029,-49,9F15,0
2013-11-12 18:32:11.955000,4694202700110029,-49,A015,0
2013-11-12 18:32:12.959000,4694202700110029,-52,A115,0
2013-11-12 18:32:13.979000,4694202700110029,-52,A215,0
2013-11-12 18:32:20.169000,4694202700110029,-49,A815,0
2013-11-12 18:32:21.173000,4694202700110029,-50,A915,0
2013-11-12 18:32:22.161000,4694202700110029,-50,AA15,0
2013-11-12 18:32:23.149000,4694202700110029,-50,AB15,0
2013-11-12 18:32:24.121000,4694202700110029,-50,AC15,0
2013-11-12 18:32:25.125000,4694202700110029,-51,AD15,0
2013-11-12 18:32:26.145000,4694202700110029,-50,AE15,0
2013-11-12 18:32:27.197000,4694202700110029,-50,AF15,0
2013-11-12 18:32:28.233000,4694202700110029,-50,B015,0
2013-11-12 18:32:29.253000,4694202700110029,-50,B115,0
2013-11-12 18:32:30.274000,4694202700110029,-51,B215,0
2013-11-12 18:32:31.246000,4694202700110029,-51,B315,0
2013-11-12 18:32:32.282000,4694202700110029,-51,B415,0
2013-11-12 18:32:33.287000,4694202700110029,-52,B515,0
2013-11-12 18:32:34.339000,4694202700110029,-51,B615,0
2013-11-12 18:32:35.391000,4694202700110029,-51,B715,0
2013-11-12 18:32:36.443000,4694202700110029,-49,B815,0
2013-11-12 18:32:37.479000,4694202700110029,-49,B915,0
2013-11-12 18:32:38.547000,4694202700110029,-51,BA15,0
2013-11-12 18:32:39.567000,4694202700110029,-51,BB15,0
2013-11-12 18:32:40.619000,4694202700110029,-51,BC15,0
2013-11-12 18:32:41.624000,4694202700110029,-51,BD15,0
2013-11-12 18:32:42.628000,4694202700110029,-51,BE15,0
2013-11-12 18:32:43.648000,4694202700110029,-49,BF15,0
2013-11-12 18:32:44.652000,4694202700110029,-54,C015,0
2013-11-12 18:32:45.688000,4694202700110029,-57,C115,0
2013-11-12 18:32:46.740000,4694202700110029,-62,C215,0
2013-11-12 18:32:47.792000,4694202700110029,-53,C315,0
2013-11-12 18:32:48.765000,4694202700110029,-53,C415,0
2013-11-12 18:32:49.753000,4694202700110029,-51,C515,0
2013-11-12 18:32:50.790000,4694202700110029,-51,C615,0
2013-11-12 18:32:51.826000,4694202700110029,-48,C715,0
2013-11-12 18:32:52.798000,4694202700110029,-50,C815,0
2013-11-12 18:32:53.787000,4694202700110029,-50,C915,0
2013-11-12 18:32:54.839000,4694202700110029,-49,CA15,0
2013-11-12 18:32:55.843000,4694202700110029,-49,CB15,0
2013-11-12 18:32:56.911000,4694202700110029,-46,CC15,0
2013-11-12 18:32:57.962000,4694202700110029,-45,CD15,0
2013-11-12 18:32:58.999000,4694202700110029,-46,CE15,0
2013-11-12 18:33:00.004000,4694202700110029,-45,CF15,0
2013-11-12 18:33:01.057000,4694202700110029,-45,D015,0
2013-11-12 18:33:02.061000,4694202700110029,-45,D115,0
2013-11-12 18:33:03.145000,4694202700110029,-46,D215,0
2013-11-12 18:33:04.181000,4694202700110029,-45,D315,0
2013-11-12 18:33:05.233000,4694202700110029,-46,D415,0
2013-11-12 18:33:06.237000,4694202700110029,-45,D515,0
2013-11-12 18:33:07.289000,4694202700110029,-50,D615,0
2013-11-12 18:33:08.326000,4694202700110029,-48,D715,0
2013-11-12 18:33:09.394000,4694202700110029,-48,D815,0
2013-11-12 18:33:10.430000,4694202700110029,-48,D915,0
2013-11-12 18:33:11.498000,4694202700110029,-47,DA15,0
2013-11-12 18:33:12.550000,4694202700110029,-49,DB15,0
2013-11-12 18:33:13.570000,4694202700110029,-49,DC15,0
2013-11-12 18:33:14.621000,4694202700110029,-51,DD15,0
2013-11-12 18:33:15.641000,4694202700110029,-51,DE15,0
2013-11-12 18:33:16.629000,4694202700110029,-51,DF15,0
2013-11-12 18:33:17.618000,4694202700110029,-57,E015,0
2013-11-12 18:33:18.686000,4694202700110029,-54,E115,0
2013-11-12 18:33:19.706000,4694202700110029,-54,E215,0
2013-11-12 18:33:20.726000,4694202700110029,-54,E315,0
2013-11-12 18:33:21.730000,4694202700110029,-51,E415,0
2013-11-12 18:33:22.734000,4694202700110029,-52,E515,0
2013-11-12 18:33:23.786000,4694202700110029,-51,E615,0
2013-11-12 18:33:24.774000,4694202700110029,-51,E715,0
2013-11-12 18:33:25.811000,4694202700110029,-52,E815,0
2013-11-12 18:33:26.879000,4694202700110029,-51,E915,0
2013-11-12 18:33:27.899000,4694202700110029,-51,EA15,0
2013-11-12 18:33:28.935000,4694202700110029,-50,EB15,0
2013-11-12 18:33:30.016000,C694202700110029,-49,EC15,0
2013-11-12 18:33:31.020000,4694202700110029,-49,ED15,0
2013-11-12 18:33:32.040000,4694202700110029,-49,EE15,0
2013-11-12 18:33:33.044000,4694202700110029,-48,EF15,0
2013-11-12 18:33:34.096000,4694202700110029,-48,F015,0
2013-11-12 18:33:35.164000,4694202700110029,-48,F115,0
2013-11-12 18:33:36.184000,4694202700110029,-47,F215,0
2013-11-12 18:33:37.252000,4694202700110029,-48,F315,0
2013-11-12 18:33:38.256000,4694202700110029,-48,F415,0
2013-11-12 18:33:39.260000,4694202700110029,-49,F515,0
2013-11-12 18:33:40.280000,4694202700110029,-49,F615,0
2013-11-12 18:33:41.269000,4694202700110029,-48,F715,0
2013-11-12 18:33:42.353000,4694202700110029,-48,F815,0
2013-11-12 18:33:43.406000,4694202700110029,-48,F915,0
2013-11-12 18:33:44.442000,4694202700110029,-48,FA15,0
2013-11-12 18:33:45.478000,4694202700110029,-48,FB15,0
2013-11-12 18:33:46.482000,4694202700110029,-48,FC15,0
2013-11-12 18:34:03.809000,4694202700110029,-48,0D16,0
2013-11-12 18:34:04.798000,4694202700110029,-48,0E16,0
2013-11-12 18:34:05.850000,4694202700110029,-48,0F16,0
2013-11-12 18:34:06.919000,4694202700110029,-48,1016,0
2013-11-12 18:34:07.939000,4694202700110029,-47,1116,0
2013-11-12 18:34:08.928000,4694202700110029,-50,1216,0
2013-11-12 18:34:09.932000,4694202700110029,-47,1316,0
2013-11-12 18:34:10.953000,4694202700110029,-48,1416,0
2013-11-12 18:34:11.958000,4694202700110029,-47,1516,0
2013-11-12 18:34:13.026000,4694202700110029,-50,1616,0
2013-11-12 18:34:14.063000,4694202700110029,-50,1716,0
2013-11-12 18:34:15.099000,4694202700110029,-51,1816,0
2013-11-12 18:34:16.167000,4694202700110029,-52,1916,0
2013-11-12 18:34:17.235000,4694202700110029,-52,1A16,0
2013-11-12 18:34:18.304000,4694202700110029,-52,1B16,0
2013-11-12 18:34:19.356000,4694202700110029,-52,1C16,0
2013-11-12 18:34:20.423000,4694202700110029,-53,1D16,0
2013-11-12 18:34:21.444000,4694202700110029,-52,1E16,0
2013-11-12 18:34:22.432000,4694202700110029,-52,1F16,0
2013-11-12 18:34:23.484000,4694202700110029,-52,2016,0
2013-11-12 18:34:24.504000,4694202700110029,-52,2116,0
2013-11-12 18:34:25.556000,4694202700110029,-52,2216,0
2013-11-12 18:34:26.639000,4694202700110029,-52,2316,0
2013-11-12 18:34:27.612000,4694202700110029,-53,2416,0
2013-11-12 18:34:28.695000,4694202700110029,-52,2516,0
2013-11-12 18:34:29.667000,4694202700110029,-52,2616,0
2013-11-12 18:34:30.735000,4694202700110029,-52,2716,0
2013-11-12 18:34:31.787000,4694202700110029,-52,2816,0
2013-11-12 18:34:32.807000,4694202700110029,-53,2916,0
2013-11-12 18:34:33.812000,4694202700110029,-52,2A16,0
2013-11-12 18:34:34.800000,4694202700110029,-52,2B16,0
2013-11-12 18:34:35.837000,4694202700110029,-50,2C16,0
2013-11-12 18:34:36.905000,4694202700110029,-50,2D16,0
2013-11-12 18:34:37.925000,4694202700110029,-48,2E16,0
2013-11-12 18:34:38.929000,4694202700110029,-48,2F16,0
2013-11-12 18:34:39.917000,4694202700110029,-48,3016,0
2013-11-12 18:34:40.969000,4694202700110029,-51,3116,0
2013-11-12 18:34:42.006000,4694202700110029,-51,3216,0
2013-11-12 18:34:43.058000,4694202700110029,-51,3316,0
2013-11-12 18:34:44.110000,4694202700110029,-51,3416,0
2013-11-12 18:34:45.098000,4694202700110029,-51,3516,0
2013-11-12 18:34:46.102000,4694202700110029,-51,3616,0
2013-11-12 18:34:47.170000,4694202700110029,-51,3716,0
2013-11-12 18:34:48.190000,4694202700110029,-51,3816,0
2013-11-12 18:34:49.195000,4694202700110029,-51,3916,0
2013-11-12 18:34:50.279000,4694202700110029,-51,3A16,0
2013-11-12 18:34:51.299000,4694202700110029,-51,3B16,0
2013-11-12 18:34:52.319000,4694202700110029,-51,3C16,0
2013-11-12 18:34:53.388000,4694202700110029,-52,3D16,0
2013-11-12 18:34:54.440000,4694202700110029,-51,3E16,0
2013-11-12 18:34:55.428000,4694202700110029,-51,3F16,0
2013-11-12 18:34:56.432000,4694202700110029,-52,4016,0
2013-11-12 18:34:57.438000,4694202700110029,-51,4116,0
2013-11-12 18:34:58.491000,4694202700110029,-52,4216,0
2013-11-12 18:34:59.464000,4694202700110029,-51,4316,0
2013-11-12 18:35:00.469000,4694202700110029,-52,4416,0
2013-11-12 18:35:01.505000,4694202700110029,-51,4516,0
2013-11-12 18:35:02.541000,4694202700110029,-53,4616,0
2013-11-12 18:35:03.592000,4694202700110029,-51,4716,0
2013-11-12 18:35:04.628000,4694202700110029,-55,4816,0
2013-11-12 18:35:05.680000,4694202700110029,-53,4916,0
2013-11-12 18:35:06.668000,4694202700110029,-53,4A16,0
2013-11-12 18:35:07.672000,4694202700110029,-55,4B16,0
2013-11-12 18:35:08.677000,4694202700110029,-56,4C16,0
2013-11-12 18:35:09.713000,4694202700110029,-60,4D16,0
2013-11-12 18:35:10.782000,4694202700110029,-55,4E16,0
2013-11-12 18:35:11.834000,4694202700110029,-56,4F16,0
2013-11-12 18:35:12.870000,4694202700110029,-58,5016,0
2013-11-12 18:35:13.890000,4694202700110029,-53,5116,0
2013-11-12 18:35:14.893000,4694202700110029,-45,5216,0
2013-11-12 18:35:15.882000,4694202700110029,-46,5316,0
2013-11-12 18:35:16.870000,4694202700110029,-47,5416,0
2013-11-12 18:35:17.875000,4694202700110029,-48,5516,0
2013-11-12 18:35:18.943000,4694202700110029,-51,5616,0
2013-11-12 18:35:19.994000,4694202700110029,-45,5716,0
2013-11-12 18:35:21.031000,4694202700110029,-44,5816,0
2013-11-12 18:35:22.083000,4694202700110029,-46,5916,0
2013-11-12 18:35:23.134000,4694202700110029,-42,5A16,0
2013-11-12 18:35:24.139000,4694202700110029,-37,5B16,0
2013-11-12 18:35:25.175000,4694202700110029,-38,5C16,0
2013-11-12 18:35:26.259000,4694202700110029,-38,5D16,0
2013-11-12 18:35:27.327000,4694202700110029,-37,5E16,0
2013-11-12 18:35:28.396000,4694202700110029,-36,5F16,0
2013-11-12 18:35:29.432000,4694202700110029,-37,6016,0
2013-11-12 18:35:30.436000,4694202700110029,-37,6116,0
2013-11-12 18:35:31.441000,4694202700110029,-37,6216,0
2013-11-12 18:35:32.508000,4694202700110029,-37,6316,0
2013-11-12 18:35:33.576000,4694202700110029,-39,6416,0
2013-11-12 18:35:35.712000,4694202700110029,-37,6616,0
2013-11-12 18:35:36.716000,4694202700110029,-37,6716,0
2013-11-12 18:35:37.736000,4694202700110029,-37,6816,0
2013-11-12 18:35:38.788000,4694202700110029,-37,6916,0
2013-11-12 18:35:39.792000,4694202700110029,-36,6A16,0
2013-11-12 18:35:40.781000,4694202700110029,-36,6B16,0
2013-11-12 18:35:41.849000,4694202700110029,-36,6C16,0
2013-11-12 18:35:42.869000,4694202700110029,-36,6D16,0
