timestamp, mac, rss, battery
2013-11-12 19:42:08.676000,4694202700110029,-53,8C25,0
2013-11-12 19:42:09.711000,4694202700110029,-52,8D25,0
2013-11-12 19:42:10.763000,4694202700110029,-52,8E25,0
2013-11-12 19:42:11.800000,4694202700110029,-52,8F25,0
2013-11-12 19:42:12.788000,4694202700110029,-52,9025,0
2013-11-12 19:42:13.840000,4694202700110029,-52,9125,0
2013-11-12 19:42:14.844000,4694202700110029,-52,9225,0
2013-11-12 19:42:15.897000,4694202700110029,-52,9325,0
2013-11-12 19:42:16.917000,4694202700110029,-52,9425,0
2013-11-12 19:42:17.905000,4694202700110029,-52,9525,0
2013-11-12 19:42:18.909000,4694202700110029,-52,9625,0
2013-11-12 19:42:19.961000,4694202700110029,-52,9725,0
2013-11-12 19:42:20.933000,4694202700110029,-52,9825,0
2013-11-12 19:42:22.001000,4694202700110029,-52,9925,0
2013-11-12 19:42:23.005000,4694202700110029,-52,9A25,0
2013-11-12 19:42:24.073000,4694202700110029,-52,9B25,0
2013-11-12 19:42:25.110000,4694202700110029,-56,9C25,0
