timestamp, mac, rss, battery
2013-11-12 11:11:28.135000,4694202700130024,-71,0153,0
2013-11-12 11:11:28.325000,4694202700130024,-70,0153,0
2013-11-12 11:11:28.612000,4694202700130024,-70,0153,0
2013-11-12 11:11:28.963000,4694202700130024,-70,0153,0
2013-11-12 11:11:29.234000,4694202700130024,-70,0153,0
2013-11-12 11:11:29.537000,4694202700130024,-70,0153,0
2013-11-12 11:11:29.856000,4694202700130024,-71,0153,0
2013-11-12 11:11:30.158000,4694202700130024,-71,0153,0
2013-11-12 11:11:30.477000,4694202700130024,-71,0153,0
2013-11-12 11:11:30.828000,4694202700130024,-71,0153,0
2013-11-12 11:11:31.178000,4694202700130024,-71,0153,0
2013-11-12 11:11:31.545000,4694202700130024,-71,0153,0
2013-11-12 11:11:31.865000,4694202700130024,-71,0153,0
2013-11-12 11:11:32.200000,4694202700130024,-71,0153,0
2013-11-12 11:11:32.503000,4694202700130024,-72,0153,0
2013-11-12 11:11:32.790000,4694202700130024,-72,0153,0
2013-11-12 11:11:33.141000,4694202700130024,-71,0153,0
2013-11-12 11:11:33.444000,4694202700130024,-71,0153,0
2013-11-12 11:11:33.778000,4694202700130024,-72,0153,0
2013-11-12 11:11:34.113000,4694202700130024,-71,0153,0
2013-11-12 11:11:34.463000,4694202700130024,-71,0153,0
2013-11-12 11:11:34.750000,4694202700130024,-70,0153,0
2013-11-12 11:11:35.101000,4694202700130024,-70,0153,0
2013-11-12 11:11:35.404000,4694202700130024,-71,0153,0
2013-11-12 11:11:35.754000,4694202700130024,-70,0153,0
2013-11-12 11:11:36.153000,4694202700130024,-70,0153,0
2013-11-12 11:11:36.487000,4694202700130024,-70,0153,0
2013-11-12 11:11:36.774000,4694202700130024,-71,0153,0
2013-11-12 11:11:37.045000,4694202700130024,-71,0153,0
2013-11-12 11:11:37.348000,4694202700130024,-71,0153,0
2013-11-12 11:11:37.667000,4694202700130024,-71,0153,0
2013-11-12 11:11:38.017000,4694202700130024,-71,0153,0
2013-11-12 11:11:38.356000,4694202700130024,-71,0153,0
2013-11-12 11:11:38.639000,4694202700130024,-70,0153,0
2013-11-12 11:11:38.991000,4694202700130024,-70,0153,0
2013-11-12 11:11:39.325000,4694202700130024,-70,0153,0
2013-11-12 11:11:39.660000,4694202700130024,-70,0153,0
2013-11-12 11:11:40.011000,4694202700130024,-70,0153,0
2013-11-12 11:11:40.361000,4694202700130024,-72,0153,0
2013-11-12 11:11:40.696000,4694202700130024,-72,0153,0
2013-11-12 11:11:41.110000,4694202700130024,-73,0153,0
2013-11-12 11:11:41.381000,4694202700130024,-73,0153,0
2013-11-12 11:11:41.732000,4694202700130024,-74,0153,0
2013-11-12 11:11:42.082000,4694202700130024,-73,0153,0
2013-11-12 11:11:42.417000,4694202700130024,-73,0153,0
2013-11-12 11:11:42.736000,4694202700130024,-73,0153,0
2013-11-12 11:11:43.039000,4694202700130024,-72,0153,0
2013-11-12 11:11:43.358000,4694202700130024,-70,0153,0
2013-11-12 11:11:43.708000,4694202700130024,-70,0153,0
2013-11-12 11:11:43.995000,4694202700130024,-71,0153,0
2013-11-12 11:11:44.345000,4694202700130024,-70,0153,0
2013-11-12 11:11:44.696000,4694202700130024,-71,0153,0
2013-11-12 11:11:45.000000,4694202700130024,-71,0153,0
2013-11-12 11:11:45.270000,4694202700130024,-73,0153,0
2013-11-12 11:11:45.621000,4694202700130024,-73,0153,0
2013-11-12 11:11:45.956000,4694202700130024,-74,0153,0
2013-11-12 11:11:46.243000,4694202700130024,-73,0153,0
2013-11-12 11:11:46.593000,4694202700130024,-72,0153,0
2013-11-12 11:11:46.960000,4694202700130024,-73,0153,0
2013-11-12 11:11:47.279000,4694202700130024,-72,0153,0
2013-11-12 11:11:47.566000,4694202700130024,-73,0153,0
2013-11-12 11:11:47.901000,4694202700130024,-71,0153,0
2013-11-12 11:11:48.220000,4694202700130024,-71,0153,0
2013-11-12 11:11:48.525000,4694202700130024,-71,0153,0
