timestamp, mac, rss, battery
2013-11-12 19:09:21.926000,4694202700110029,-51,171E,0
2013-11-12 19:09:22.994000,4694202700110029,-52,181E,0
2013-11-12 19:09:24.015000,4694202700110029,-51,191E,0
2013-11-12 19:09:25.084000,4694202700110029,-51,1A1E,0
2013-11-12 19:09:26.120000,4694202700110029,-51,1B1E,0
2013-11-12 19:09:27.188000,4694202700110029,-51,1C1E,0
2013-11-12 19:09:28.240000,4694202700110029,-52,1D1E,0
2013-11-12 19:09:29.308000,4694202700110029,-52,1E1E,0
2013-11-12 19:09:30.313000,4694202700110029,-51,1F1E,0
2013-11-12 19:09:31.380000,4694202700110029,-52,201E,0
2013-11-12 19:09:32.433000,4694202700110029,-51,211E,0
2013-11-12 19:09:33.454000,4694202700110029,-51,221E,0
2013-11-12 19:09:34.506000,4694202700110029,-51,231E,0
2013-11-12 19:09:35.575000,4694202700110029,-51,241E,0
2013-11-12 19:09:36.563000,4694202700110029,-52,251E,0
2013-11-12 19:09:37.615000,4694202700110029,-51,261E,0
2013-11-12 19:09:38.588000,4694202700110029,-51,271E,0
2013-11-12 19:09:39.608000,4694202700110029,-52,281E,0
2013-11-12 19:09:40.628000,4694202700110029,-51,291E,0
2013-11-12 19:09:41.712000,4694202700110029,-52,2A1E,0
2013-11-12 19:09:42.732000,4694202700110029,-51,2B1E,0
2013-11-12 19:09:43.721000,4694202700110029,-52,2C1E,0
2013-11-12 19:09:44.789000,4694202700110029,-52,2D1E,0
2013-11-12 19:09:45.809000,4694202700110029,-51,2E1E,0
2013-11-12 19:09:46.797000,4694202700110029,-51,2F1E,0
2013-11-12 19:09:47.881000,4694202700110029,-52,301E,0
2013-11-12 19:09:48.917000,4694202700110029,-51,311E,0
2013-11-12 19:09:49.922000,4694202700110029,-51,321E,0
2013-11-12 19:09:50.943000,4694202700110029,-52,331E,0
2013-11-12 19:09:51.932000,4694202700110029,-51,341E,0
2013-11-12 19:09:52.952000,4694202700110029,-52,351E,0
2013-11-12 19:09:53.972000,4694202700110029,-51,361E,0
2013-11-12 19:09:55.008000,4694202700110029,-51,371E,0
2013-11-12 19:09:56.028000,4694202700110029,-51,381E,0
2013-11-12 19:09:57.081000,4694202700110029,-51,391E,0
2013-11-12 19:09:58.070000,4694202700110029,-51,3A1E,0
2013-11-12 19:09:59.122000,4694202700110029,-51,3B1E,0
2013-11-12 19:10:00.192000,4694202700110029,-51,3C1E,0
2013-11-12 19:10:01.228000,4694202700110029,-51,3D1E,0
2013-11-12 19:10:02.264000,4694202700110029,-51,3E1E,0
2013-11-12 19:10:03.284000,4694202700110029,-52,3F1E,0
2013-11-12 19:10:05.288000,4694202700110029,-52,411E,0
2013-11-12 19:10:06.325000,4694202700110029,-51,421E,0
2013-11-12 19:10:07.345000,4694202700110029,-52,431E,0
2013-11-12 19:10:08.373000,4694A0A780110029,-51,441E,0
2013-11-12 19:10:10.430000,4694202700110029,-52,461E,0
2013-11-12 19:10:11.450000,4694202700110029,-51,471E,0
2013-11-12 19:10:12.518000,4694202700110029,-51,481E,0
2013-11-12 19:10:13.506000,4694202700110029,-52,491E,0
2013-11-12 19:10:14.495000,4694202700110029,-52,4A1E,0
2013-11-12 19:10:15.483000,4694202700110029,-51,4B1E,0
2013-11-12 19:10:16.504000,4694202700110029,-52,4C1E,0
2013-11-12 19:10:17.508000,4694202700110029,-51,4D1E,0
2013-11-12 19:10:18.544000,4694202700110029,-51,4E1E,0
2013-11-12 19:10:19.579000,4694202700110029,-52,4F1E,0
2013-11-12 19:10:20.568000,4694202700110029,-51,501E,0
2013-11-12 19:10:21.589000,4694202700110029,-51,511E,0
2013-11-12 19:10:22.626000,4694202700110029,-51,521E,0
2013-11-12 19:10:23.695000,4694202700110029,-52,531E,0
2013-11-12 19:10:24.667000,4694202700110029,-51,541E,0
2013-11-12 19:10:25.737000,4694202700110029,-51,551E,0
2013-11-12 19:10:26.742000,4694202700110029,-52,561E,0
2013-11-12 19:10:27.762000,4694202700110029,-51,571E,0
2013-11-12 19:10:28.831000,4694202700110029,-51,581E,0
2013-11-12 19:10:29.852000,4694202700110029,-52,591E,0
2013-11-12 19:10:30.920000,4694202700110029,-52,5A1E,0
2013-11-12 19:10:31.925000,4694202700110029,-51,5B1E,0
2013-11-12 19:10:32.977000,4694202700110029,-52,5C1E,0
2013-11-12 19:10:33.998000,4694202700110029,-51,5D1E,0
2013-11-12 19:10:35.082000,4694202700110029,-51,5E1E,0
2013-11-12 19:10:36.086000,4694202700110029,-52,5F1E,0
2013-11-12 19:10:37.154000,4694202700110029,-52,601E,0
2013-11-12 19:10:38.143000,4694202700110029,-52,611E,0
2013-11-12 19:10:39.210000,4694202700110029,-52,621E,0
2013-11-12 19:10:40.262000,4694202700110029,-51,631E,0
2013-11-12 19:10:41.267000,4694202700110029,-51,641E,0
2013-11-12 19:10:43.372000,4694202700110029,-51,661E,0
2013-11-12 19:10:44.361000,4694202700110029,-51,671E,0
2013-11-12 19:10:45.429000,4694202700110029,-52,681E,0
2013-11-12 19:10:46.465000,4694202700110029,-51,691E,0
2013-11-12 19:10:47.517000,4694202700110029,-51,6A1E,0
2013-11-12 19:10:48.569000,4694202700110029,-51,6B1E,0
2013-11-12 19:10:49.558000,4694202700110029,-51,6C1E,0
2013-11-12 19:10:50.578000,4694202700110029,-51,6D1E,0
2013-11-12 19:10:51.567000,4694202700110029,-51,6E1E,0
2013-11-12 19:10:52.604000,4694202700110029,-51,6F1E,0
2013-11-12 19:10:53.656000,4694202700110029,-51,701E,0
2013-11-12 19:10:54.660000,4694202700110029,-52,711E,0
2013-11-12 19:10:55.712000,4694202700110029,-51,721E,0
2013-11-12 19:10:56.732000,4694202700110029,-52,731E,0
2013-11-12 19:10:57.768000,4694202700110029,-52,741E,0
2013-11-12 19:10:58.789000,4694202700110029,-51,751E,0
2013-11-12 19:10:59.795000,4694202700110029,-51,761E,0
2013-11-12 19:11:00.816000,4694202700110029,-51,771E,0
2013-11-12 19:11:01.884000,4694202700110029,-51,781E,0
2013-11-12 19:11:02.889000,4694202700110029,-52,791E,0
2013-11-12 19:11:03.881000,4694202700110029,-51,7A1E,0
2013-11-12 19:11:04.866000,4694202700110029,-52,7B1E,0
2013-11-12 19:11:05.870000,4694202700110029,-52,7C1E,0
2013-11-12 19:11:06.938000,4694202700110029,-51,7D1E,0
2013-11-12 19:11:07.974000,4694202700110029,-51,7E1E,0
2013-11-12 19:11:10.065000,4694202700110029,-51,801E,0
2013-11-12 19:11:12.121000,4694202700110029,-51,821E,0
2013-11-12 19:11:13.189000,4694202700110029,-52,831E,0
2013-11-12 19:11:14.257000,4694202700110029,-51,841E,0
2013-11-12 19:11:15.293000,4694202700110029,-52,851E,0
2013-11-12 19:11:16.345000,4694202700110029,-52,861E,0
2013-11-12 19:11:17.350000,4694202700110029,-51,871E,0
2013-11-12 19:11:18.339000,4694202700110029,-52,881E,0
2013-11-12 19:11:19.344000,4694202700110029,-51,891E,0
2013-11-12 19:11:20.412000,4694202700110029,-52,8A1E,0
2013-11-12 19:11:21.401000,4694202700110029,-51,8B1E,0
2013-11-12 19:11:22.405000,4694202700110029,-51,8C1E,0
2013-11-12 19:11:23.441000,4694202700110029,-52,8D1E,0
2013-11-12 19:11:24.446000,4694202700110029,-52,8E1E,0
2013-11-12 19:11:25.450000,4694202700110029,-51,8F1E,0
2013-11-12 19:11:26.486000,4694202700110029,-52,901E,0
2013-11-12 19:11:27.554000,4694202700110029,-51,911E,0
2013-11-12 19:11:28.607000,4694202700110029,-51,921E,0
2013-11-12 19:11:29.675000,4694202700110029,-52,931E,0
2013-11-12 19:11:30.647000,4694202700110029,-51,941E,0
2013-11-12 19:11:31.731000,4694202700110029,-52,951E,0
2013-11-12 19:11:32.767000,4694202700110029,-51,961E,0
2013-11-12 19:11:33.771000,4694202700110029,-52,971E,0
2013-11-12 19:11:34.791000,4694202700110029,-51,981E,0
2013-11-12 19:11:35.812000,4694202700110029,-51,991E,0
2013-11-12 19:11:36.865000,4694202700110029,-51,9A1E,0
2013-11-12 19:11:37.853000,4694202700110029,-51,9B1E,0
2013-11-12 19:11:38.889000,4694202700110029,-52,9C1E,0
2013-11-12 19:11:39.878000,4694202700110029,-51,9D1E,0
2013-11-12 19:11:40.946000,4694202700110029,-51,9E1E,0
2013-11-12 19:11:41.935000,4694202700110029,-51,9F1E,0
2013-11-12 19:11:42.939000,4694202700110029,-52,A01E,0
2013-11-12 19:11:44.007000,4694202700110029,-51,A11E,0
2013-11-12 19:11:45.027000,4694202700110029,-51,A21E,0
2013-11-12 19:11:46.095000,4694202700110029,-52,A31E,0
2013-11-12 19:11:47.100000,4694202700110029,-51,A41E,0
2013-11-12 19:11:48.120000,4694202700110029,-52,A51E,0
2013-11-12 19:11:49.188000,4694202700110029,-52,A61E,0
2013-11-12 19:11:50.240000,4694202700110029,-52,A71E,0
2013-11-12 19:11:51.260000,4694202700110029,-52,A81E,0
2013-11-12 19:11:52.328000,4694202700110029,-51,A91E,0
2013-11-12 19:11:53.350000,4694202700110029,-52,AA1E,0
2013-11-12 19:11:54.370000,4694202700110029,-51,AB1E,0
2013-11-12 19:11:55.374000,4694202700110029,-52,AC1E,0
2013-11-12 19:11:56.411000,4694202700110029,-52,AD1E,0
2013-11-12 19:11:57.415000,4694202700110029,-51,AE1E,0
2013-11-12 19:11:58.484000,4694202700110029,-52,AF1E,0
2013-11-12 19:11:59.520000,4694202700110029,-52,B01E,0
2013-11-12 19:12:00.557000,4694202700110029,-51,B11E,0
2013-11-12 19:12:01.546000,4694202700110029,-51,B21E,0
2013-11-12 19:12:02.598000,4694202700110029,-52,B31E,0
2013-11-12 19:12:03.618000,4694202700110029,-52,B41E,0
2013-11-12 19:12:04.638000,4694202700110029,-51,B51E,0
2013-11-12 19:12:05.675000,4694202700110029,-51,B61E,0
2013-11-12 19:12:06.695000,4694202700110029,-52,B71E,0
2013-11-12 19:12:07.763000,4694202700110029,-51,B81E,0
2013-11-12 19:12:08.799000,4694202700110029,-52,B91E,0
2013-11-12 19:12:09.835000,4694202700110029,-52,BA1E,0
2013-11-12 19:12:10.888000,4694202700110029,-51,BB1E,0
2013-11-12 19:12:11.877000,4694202700110029,-51,BC1E,0
2013-11-12 19:12:12.865000,4694202700110029,-52,BD1E,0
2013-11-12 19:12:13.902000,4694202700110029,-51,BE1E,0
2013-11-12 19:12:14.906000,4694202700110029,-52,BF1E,0
2013-11-12 19:12:15.942000,4694202700110029,-52,C01E,0
2013-11-12 19:12:16.963000,4694202700110029,-51,C11E,0
2013-11-12 19:12:17.999000,4694202700110029,-51,C21E,0
2013-11-12 19:12:19.036000,4694202700110029,-51,C31E,0
2013-11-12 19:12:20.104000,4694202700110029,-51,C41E,0
2013-11-12 19:12:21.140000,4694202700110029,-51,C51E,0
2013-11-12 19:12:22.129000,4694202700110029,-51,C61E,0
2013-11-12 19:12:23.165000,4694202700110029,-52,C71E,0
2013-11-12 19:12:24.201000,4694202700110029,-52,C81E,0
2013-11-12 19:12:25.285000,4694202700110029,-51,C91E,0
2013-11-12 19:12:26.321000,4694202700110029,-52,CA1E,0
2013-11-12 19:12:27.341000,4694202700110029,-51,CB1E,0
2013-11-12 19:12:28.379000,4694202700110029,-52,CC1E,0
2013-11-12 19:12:29.462000,4694202700110029,-51,CD1E,0
2013-11-12 19:12:30.435000,4694202700110029,-51,CE1E,0
2013-11-12 19:12:31.424000,4694202700110029,-51,CF1E,0
2013-11-12 19:12:32.412000,4694202700110029,-51,D01E,0
2013-11-12 19:12:33.400000,4694202700110029,-51,D11E,0
2013-11-12 19:12:34.469000,4694202700110029,-51,D21E,0
2013-11-12 19:12:35.457000,4694202700110029,-51,D31E,0
2013-11-12 19:12:36.462000,4694202700110029,-51,D41E,0
2013-11-12 19:12:37.530000,4694202700110029,-52,D51E,0
2013-11-12 19:12:38.550000,4694202700110029,-51,D61E,0
2013-11-12 19:12:39.555000,4694202700110029,-52,D71E,0
2013-11-12 19:12:40.575000,4694202700110029,-52,D81E,0
2013-11-12 19:12:41.563000,4694202700110029,-52,D91E,0
2013-11-12 19:12:42.583000,4694202700110029,-51,DA1E,0
2013-11-12 19:12:43.651000,4694202700110029,-51,DB1E,0
2013-11-12 19:12:44.698000,4694202700110029,-51,DC1E,0
2013-11-12 19:12:45.703000,4694202700110029,-52,DD1E,0
2013-11-12 19:12:46.772000,4694202700110029,-51,DE1E,0
2013-11-12 19:12:47.824000,4694202700110029,-52,DF1E,0
2013-11-12 19:12:48.844000,4694202700110029,-52,E01E,0
2013-11-12 19:12:49.865000,4694202700110029,-51,E11E,0
2013-11-12 19:12:50.853000,4694202700110029,-52,E21E,0
2013-11-12 19:12:51.922000,4694202700110029,-52,E31E,0
2013-11-12 19:12:52.958000,4694202700110029,-52,E41E,0
2013-11-12 19:12:54.010000,4694202700110029,-52,E51E,0
2013-11-12 19:12:55.062000,4694202700110029,-51,E61E,0
2013-11-12 19:12:56.082000,4694202700110029,-51,E71E,0
2013-11-12 19:12:57.150000,4694202700110029,-52,E81E,0
2013-11-12 19:12:58.187000,4694202700110029,-52,E91E,0
2013-11-12 19:12:59.224000,4694202700110029,-52,EA1E,0
2013-11-12 19:13:00.213000,4694202700110029,-51,EB1E,0
2013-11-12 19:13:01.249000,4694202700110029,-52,EC1E,0
2013-11-12 19:13:02.318000,4694202700110029,-52,ED1E,0
2013-11-12 19:13:03.371000,4694202700110029,-51,EE1E,0
2013-11-12 19:13:04.407000,4694202700110029,-52,EF1E,0
2013-11-12 19:13:05.411000,4694202700110029,-52,F01E,0
2013-11-12 19:13:06.464000,4694202700110029,-51,F11E,0
2013-11-12 19:13:07.452000,4694202700110029,-52,F21E,0
2013-11-12 19:13:08.473000,4694202700110029,-52,F31E,0
2013-11-12 19:13:09.493000,4694202700110029,-52,F41E,0
2013-11-12 19:13:10.482000,4694202700110029,-52,F51E,0
2013-11-12 19:13:11.519000,4694202700110029,-52,F61E,0
2013-11-12 19:13:12.587000,4694202700110029,-52,F71E,0
2013-11-12 19:13:13.591000,4694202700110029,-51,F81E,0
2013-11-12 19:13:14.611000,4694202700110029,-52,F91E,0
2013-11-12 19:13:15.664000,4694202700110029,-52,FA1E,0
2013-11-12 19:13:16.732000,4694202700110029,-51,FB1E,0
2013-11-12 19:13:17.721000,4694202700110029,-52,FC1E,0
2013-11-12 19:13:18.741000,4694202700110029,-52,FD1E,0
2013-11-12 19:13:19.777000,4694202700110029,-52,FE1E,0
2013-11-12 19:13:20.782000,4694202700110029,-52,FF1E,0
2013-11-12 19:13:21.786000,4694202700110029,-52,001F,0
2013-11-12 19:13:22.775000,4694202700110029,-52,011F,0
2013-11-12 19:13:23.795000,4694202700110029,-52,021F,0
2013-11-12 19:13:24.879000,4694202700110029,-51,031F,0
2013-11-12 19:13:25.884000,4694202700110029,-52,041F,0
2013-11-12 19:13:26.952000,4694202700110029,-52,051F,0
2013-11-12 19:13:27.940000,4694202700110029,-51,061F,0
2013-11-12 19:13:28.977000,4694202700110029,-52,071F,0
2013-11-12 19:13:29.997000,4694202700110029,-52,081F,0
2013-11-12 19:13:31.049000,4694202700110029,-52,091F,0
2013-11-12 19:13:32.134000,4694202700110029,-51,0A1F,0
2013-11-12 19:13:33.154000,4694202700110029,-51,0B1F,0
2013-11-12 19:13:34.206000,4694202700110029,-52,0C1F,0
2013-11-12 19:13:35.259000,4694202700110029,-52,0D1F,0
2013-11-12 19:13:36.295000,4694202700110029,-52,0E1F,0
2013-11-12 19:13:37.347000,4694202700110029,-52,0F1F,0
2013-11-12 19:13:38.385000,4694202700110029,-52,101F,0
2013-11-12 19:13:39.389000,4694202700110029,-51,111F,0
2013-11-12 19:13:40.409000,4694202700110029,-51,121F,0
2013-11-12 19:13:41.413000,4694202700110029,-51,131F,0
2013-11-12 19:13:42.402000,4694202700110029,-52,141F,0
2013-11-12 19:13:43.439000,4694202700110029,-51,151F,0
2013-11-12 19:13:44.507000,4694202700110029,-52,161F,0
2013-11-12 19:13:45.496000,4694202700110029,-52,171F,0
2013-11-12 19:13:46.500000,4694202700110029,-51,181F,0
2013-11-12 19:13:47.521000,4694202700110029,-51,191F,0
2013-11-12 19:13:48.557000,4694202700110029,-51,1A1F,0
2013-11-12 19:13:49.545000,4694202700110029,-51,1B1F,0
2013-11-12 19:13:50.581000,4694202700110029,-51,1C1F,0
2013-11-12 19:13:51.569000,4694202700110029,-51,1D1F,0
2013-11-12 19:13:52.574000,4694202700110029,-52,1E1F,0
2013-11-12 19:13:53.562000,4694202700110029,-51,1F1F,0
2013-11-12 19:13:54.598000,4694202700110029,-51,201F,0
2013-11-12 19:13:55.587000,4694202700110029,-52,211F,0
2013-11-12 19:13:56.607000,4694202700110029,-51,221F,0
2013-11-12 19:13:57.628000,4694202700110029,-52,231F,0
2013-11-12 19:13:58.712000,4694202700110029,-52,241F,0
2013-11-12 19:14:01.694000,4694202700110029,-51,271F,0
2013-11-12 19:14:03.794000,4694202700110029,-51,291F,0
2013-11-12 19:14:04.815000,4694202700110029,-51,2A1F,0
2013-11-12 19:14:05.836000,4694202700110029,-51,2B1F,0
2013-11-12 19:14:06.808000,4694202700110029,-51,2C1F,0
2013-11-12 19:14:07.845000,4694202700110029,-52,2D1F,0
2013-11-12 19:14:42.820000,4694202700110029,-52,4F1F,0
2013-11-12 19:14:44.947000,4694202700110029,-52,511F,0
2013-11-12 19:14:45.936000,4694202700110029,-51,521F,0
2013-11-12 19:14:46.924000,4694202700110029,-51,531F,0
2013-11-12 19:14:47.993000,4694202700110029,-52,541F,0
2013-11-12 19:14:49.045000,4694202700110029,-52,551F,0
2013-11-12 19:14:50.113000,4694202700110029,-51,561F,0
2013-11-12 19:14:51.117000,4694202700110029,-51,571F,0
2013-11-12 19:14:52.185000,4694202700110029,-51,581F,0
2013-11-12 19:14:53.222000,4694202700110029,-51,591F,0
2013-11-12 19:14:54.242000,4694202700110029,-51,5A1F,0
2013-11-12 19:14:55.279000,4694202700110029,-51,5B1F,0
2013-11-12 19:14:56.331000,4694202700110029,-52,5C1F,0
2013-11-12 19:14:57.336000,4694202700110029,-51,5D1F,0
2013-11-12 19:14:58.356000,4694202700110029,-52,5E1F,0
2013-11-12 19:14:59.426000,4694202700110029,-51,5F1F,0
2013-11-12 19:15:00.414000,4694202700110029,-51,601F,0
2013-11-12 19:15:01.418000,4694202700110029,-51,611F,0
2013-11-12 19:15:02.471000,4694202700110029,-52,621F,0
2013-11-12 19:15:03.444000,4694202700110029,-51,631F,0
2013-11-12 19:15:04.528000,4694202700110029,-51,641F,0
2013-11-12 19:15:06.587000,4694202700110029,-52,661F,0
2013-11-12 19:15:07.607000,4694202700110029,-52,671F,0
2013-11-12 19:15:08.595000,4694202700110029,-51,681F,0
2013-11-12 19:15:09.600000,4694202700110029,-52,691F,0
2013-11-12 19:15:10.588000,4694202700110029,-52,6A1F,0
2013-11-12 19:15:11.640000,4694202700110029,-51,6B1F,0
2013-11-12 19:15:12.629000,4694202700110029,-52,6C1F,0
2013-11-12 19:15:13.697000,4694202700110029,-51,6D1F,0
2013-11-12 19:15:14.701000,4694202700110029,-52,6E1F,0
2013-11-12 19:15:15.706000,4694202700110029,-51,6F1F,0
2013-11-12 19:15:16.774000,4694202700110029,-51,701F,0
2013-11-12 19:15:17.810000,4694202700110029,-51,711F,0
2013-11-12 19:15:18.815000,4694202700110029,-51,721F,0
2013-11-12 19:15:19.803000,4694202700110029,-52,731F,0
2013-11-12 19:15:20.840000,4694202700110029,-51,741F,0
2013-11-12 19:15:21.828000,4694202700110029,-51,751F,0
2013-11-12 19:15:22.883000,4694202700110029,-52,761F,0
2013-11-12 19:15:23.888000,4694202700110029,-52,771F,0
2013-11-12 19:15:24.957000,4694202700110029,-51,781F,0
2013-11-12 19:15:25.993000,4694202700110029,-51,791F,0
2013-11-12 19:15:27.077000,4694202700110029,-51,7A1F,0
2013-11-12 19:15:28.066000,4694202700110029,-51,7B1F,0
2013-11-12 19:15:29.055000,4694202700110029,-52,7C1F,0
2013-11-12 19:15:30.075000,4694202700110029,-52,7D1F,0
2013-11-12 19:15:31.080000,4694202700110029,-52,7E1F,0
2013-11-12 19:15:32.148000,4694202700110029,-52,7F1F,0
2013-11-12 19:15:33.185000,4694202700110029,-52,801F,0
2013-11-12 19:15:35.210000,4694202700110029,-51,821F,0
2013-11-12 19:15:36.278000,4694202700110029,-51,831F,0
2013-11-12 19:15:37.331000,4694202700110029,-52,841F,0
2013-11-12 19:15:38.351000,4694202700110029,-52,851F,0
2013-11-12 19:15:39.419000,4694202700110029,-51,861F,0
2013-11-12 19:15:40.425000,4694202700110029,-51,871F,0
2013-11-12 19:15:41.461000,4694202700110029,-51,881F,0
2013-11-12 19:15:42.466000,4694202700110029,-52,891F,0
2013-11-12 19:15:43.518000,4694202700110029,-52,8A1F,0
2013-11-12 19:15:44.570000,4694202700110029,-51,8B1F,0
2013-11-12 19:15:45.638000,4694202700110029,-51,8C1F,0
2013-11-12 19:15:46.658000,4694202700110029,-52,8D1F,0
2013-11-12 19:15:47.727000,4694202700110029,-52,8E1F,0
2013-11-12 19:15:48.763000,4694202700110029,-52,8F1F,0
2013-11-12 19:15:49.767000,4694202700110029,-51,901F,0
2013-11-12 19:15:50.788000,4694202700110029,-51,911F,0
2013-11-12 19:15:51.872000,4694202700110029,-52,921F,0
2013-11-12 19:15:54.888000,4694202700110029,-51,951F,0
2013-11-12 19:15:55.924000,4694202700110029,-51,961F,0
2013-11-12 19:15:56.929000,4694202700110029,-51,971F,0
2013-11-12 19:16:12.335000,4694202700110029,-52,A61F,0
2013-11-12 19:16:19.637000,4694202700110029,-52,AD1F,0
2013-11-12 19:16:22.721000,4694202700110029,-51,B01F,0
2013-11-12 19:16:23.789000,4694202700110029,-51,B11F,0
2013-11-12 19:16:33.174000,4694202700110029,-51,BA1F,0
2013-11-12 19:16:34.227000,4694202700110029,-51,BB1F,0
2013-11-12 19:16:35.278000,4694202700110029,-51,BC1F,0
2013-11-12 19:16:36.283000,4694202700110029,-52,BD1F,0
2013-11-12 19:16:37.351000,4694202700110029,-51,BE1F,0
2013-11-12 19:16:38.339000,4694202700110029,-52,BF1F,0
2013-11-12 19:16:39.376000,4694202700110029,-51,C01F,0
2013-11-12 19:16:40.428000,4694202700110029,-51,C11F,0
2013-11-12 19:16:41.480000,4694202700110029,-51,C21F,0
2013-11-12 19:16:42.485000,4694202700110029,-52,C31F,0
2013-11-12 19:16:43.537000,4694202700110029,-52,C41F,0
2013-11-12 19:16:44.589000,4694202700110029,-52,C51F,0
2013-11-12 19:16:45.657000,4694202700110029,-52,C61F,0
2013-11-12 19:16:46.646000,4694202700110029,-51,C71F,0
2013-11-12 19:16:47.698000,4694202700110029,-52,C81F,0
2013-11-12 19:16:48.734000,4694202700110029,-51,C91F,0
2013-11-12 19:16:49.786000,4694202700110029,-51,CA1F,0
2013-11-12 19:16:50.856000,4694202700110029,-52,CB1F,0
2013-11-12 19:16:51.828000,4694202700110029,-52,CC1F,0
2013-11-12 19:16:52.833000,4694202700110029,-51,CD1F,0
2013-11-12 19:16:53.853000,4694202700110029,-52,CE1F,0
2013-11-12 19:16:54.905000,4694202700110029,-51,CF1F,0
2013-11-12 19:16:55.941000,4694202700110029,-52,D01F,0
2013-11-12 19:16:56.962000,4694202700110029,-51,D11F,0
2013-11-12 19:16:58.014000,4694202700110029,-51,D21F,0
2013-11-12 19:16:59.067000,4694202700110029,-51,D31F,0
2013-11-12 19:17:00.134000,4694202700110029,-52,D41F,0
2013-11-12 19:17:17.574000,4694202700110029,-51,E51F,0
2013-11-12 19:17:18.579000,4694202700110029,-52,E61F,0
