timestamp, mac, rss, battery
2013-11-12 11:12:58.804000,4694202700130024,-69,0154,0
2013-11-12 11:12:59.089000,4694202700130024,-68,0154,0
2013-11-12 11:12:59.393000,4694202700130024,-67,0153,0
2013-11-12 11:12:59.727000,4694202700130024,-65,0153,0
2013-11-12 11:13:00.094000,4694202700130024,-65,0153,0
2013-11-12 11:13:00.381000,4694202700130024,-68,0153,0
2013-11-12 11:13:00.732000,4694202700130024,-65,0153,0
2013-11-12 11:13:01.020000,4694202700130024,-67,0153,0
2013-11-12 11:13:01.339000,4694202700130024,-68,0153,0
2013-11-12 11:13:01.626000,4694202700130024,-68,0153,0
2013-11-12 11:13:01.913000,4694202700130024,-68,0153,0
2013-11-12 11:13:02.232000,4694202700130024,-67,0153,0
2013-11-12 11:13:02.536000,4694202700130024,-67,0153,0
2013-11-12 11:13:02.838000,4694202700130024,-66,0153,0
2013-11-12 11:13:03.205000,4694202700130024,-65,0153,0
2013-11-12 11:13:03.540000,4694202700130024,-65,0153,0
2013-11-12 11:13:03.891000,4694202700130024,-66,0153,0
2013-11-12 11:13:04.226000,4694202700130024,-65,0153,0
2013-11-12 11:13:04.577000,4694202700130024,-65,0153,0
2013-11-12 11:13:04.928000,4694202700130024,-66,0153,0
2013-11-12 11:13:05.279000,4694202700130024,-65,0153,0
2013-11-12 11:13:05.566000,4694202700130024,-65,0153,0
2013-11-12 11:13:05.901000,4694202700130024,-67,0153,0
2013-11-12 11:13:06.204000,4694202700130024,-67,0153,0
2013-11-12 11:13:06.524000,4694202700130024,-65,0153,0
2013-11-12 11:13:06.891000,4694202700130024,-65,0153,0
2013-11-12 11:13:07.210000,4694202700130024,-65,0153,0
2013-11-12 11:13:07.533000,4694202700130024,-65,0153,0
2013-11-12 11:13:07.866000,4694202700130024,-65,0153,0
2013-11-12 11:13:08.215000,4694202700130024,-65,0153,0
2013-11-12 11:13:08.582000,4694202700130024,-64,0153,0
2013-11-12 11:13:08.933000,4694202700130024,-67,0153,0
2013-11-12 11:13:09.299000,4694202700130024,-67,0153,0
2013-11-12 11:13:09.634000,4694202700130024,-66,0153,0
2013-11-12 11:13:09.985000,4694202700130024,-66,0153,0
2013-11-12 11:13:10.320000,4694202700130024,-66,0153,0
2013-11-12 11:13:10.623000,4694202700130024,-66,0153,0
2013-11-12 11:13:10.942000,4694202700130024,-66,0153,0
2013-11-12 11:13:11.229000,4694202700130024,-66,0153,0
2013-11-12 11:13:11.580000,4694202700130024,-67,0153,0
2013-11-12 11:13:11.899000,4694202700130024,-66,0153,0
2013-11-12 11:13:12.218000,4694202700130024,-72,0153,0
2013-11-12 11:13:12.584000,4694202700130024,-75,0153,0
2013-11-12 11:13:12.871000,4694202700130024,-70,0153,0
2013-11-12 11:13:13.174000,4694202700130024,-71,0153,0
2013-11-12 11:13:13.541000,4694202700130024,-74,0153,0
2013-11-12 11:13:13.891000,4694202700130024,-71,0153,0
2013-11-12 11:13:14.194000,4694202700130024,-70,0153,0
2013-11-12 11:13:14.544000,4694202700130024,-73,0153,0
2013-11-12 11:13:14.895000,4694202700130024,-73,0153,0
2013-11-12 11:13:15.262000,4694202700130024,-71,0153,0
2013-11-12 11:13:15.549000,4694202700130024,-72,0153,0
2013-11-12 11:13:15.851000,4694202700130024,-72,0153,0
2013-11-12 11:13:16.202000,4694202700130024,-70,0153,0
2013-11-12 11:13:16.505000,4694202700130024,-72,0153,0
2013-11-12 11:13:16.837000,4694202700130024,-73,0153,0
2013-11-12 11:13:17.113000,4694202700130024,-74,0153,0
2013-11-12 11:13:17.479000,4694202700130024,-71,0153,0
2013-11-12 11:13:17.782000,4694202700130024,-70,0153,0
2013-11-12 11:13:18.069000,4694202700130024,-70,0153,0
2013-11-12 11:13:18.388000,4694202700130024,-70,0153,0
2013-11-12 11:13:18.739000,4694202700130024,-69,0153,0
2013-11-12 11:13:19.074000,4694202700130024,-68,0153,0
2013-11-12 11:13:19.361000,4694202700130024,-67,0153,0
2013-11-12 11:13:19.696000,4694202700130024,-65,0153,0
2013-11-12 11:13:19.999000,4694202700130024,-64,0153,0
2013-11-12 11:13:20.319000,4694202700130024,-63,0153,0
2013-11-12 11:13:20.605000,4694202700130024,-67,0153,0
2013-11-12 11:13:20.939000,4694202700130024,-70,0153,0
2013-11-12 11:13:21.242000,4694202700130024,-69,0153,0
2013-11-12 11:13:21.609000,4694202700130024,-69,0153,0
2013-11-12 11:13:21.927000,4694202700130024,-69,0153,0
2013-11-12 11:13:22.230000,4694202700130024,-67,0153,0
2013-11-12 11:13:22.549000,4694202700130024,-67,0153,0
2013-11-12 11:13:22.820000,4694202700130024,-68,0153,0
2013-11-12 11:13:23.123000,4694202700130024,-68,0153,0
2013-11-12 11:13:23.442000,4694202700130024,-69,0153,0
2013-11-12 11:13:23.776000,4694202700130024,-68,0153,0
2013-11-12 11:13:24.064000,4694202700130024,-68,0153,0
2013-11-12 11:13:24.383000,4694202700130024,-68,0153,0
2013-11-12 11:13:24.734000,4694202700130024,-69,0153,0
2013-11-12 11:13:25.036000,4694202700130024,-68,0153,0
2013-11-12 11:13:25.339000,4694202700130024,-69,0153,0
2013-11-12 11:13:25.642000,4694202700130024,-68,0153,0
2013-11-12 11:13:25.945000,4694202700130024,-68,0153,0
2013-11-12 11:13:26.248000,4694202700130024,-68,0153,0
2013-11-12 11:13:26.614000,4694202700130024,-67,0153,0
2013-11-12 11:13:26.885000,4694202700130024,-67,0153,0
2013-11-12 11:13:27.220000,4694202700130024,-67,0153,0
2013-11-12 11:13:27.539000,4694202700130024,-68,0153,0
2013-11-12 11:13:27.874000,4694202700130024,-68,0153,0
2013-11-12 11:13:28.225000,4694202700130024,-69,0153,0
2013-11-12 11:13:28.593000,4694202700130024,-69,0153,0
2013-11-12 11:13:28.895000,4694202700130024,-69,0153,0
2013-11-12 11:13:29.248000,4694202700130024,-69,0153,0
2013-11-12 11:13:29.612000,4694202700130024,-69,0153,0
2013-11-12 11:13:29.963000,4694202700130024,-69,0153,0
2013-11-12 11:13:30.282000,4694202700130024,-68,0153,0
2013-11-12 11:13:30.617000,4694202700130024,-67,0153,0
2013-11-12 11:13:30.970000,4694202700130024,-67,0153,0
2013-11-12 11:13:31.270000,4694202700130024,-66,0153,0
2013-11-12 11:13:31.557000,4694202700130024,-66,0153,0
2013-11-12 11:13:31.860000,4694202700130024,-66,0153,0
2013-11-12 11:13:32.212000,4694202700130024,-67,0153,0
2013-11-12 11:13:32.563000,4694202700130024,-67,0153,0
2013-11-12 11:13:32.851000,4694202700130024,-67,0153,0
2013-11-12 11:13:33.137000,4694202700130024,-68,0153,0
2013-11-12 11:13:33.440000,4694202700130024,-68,0153,0
2013-11-12 11:13:33.807000,4694202700130024,-68,0153,0
2013-11-12 11:13:34.094000,4694202700130024,-68,0153,0
2013-11-12 11:13:34.429000,4694202700130024,-68,0153,0
2013-11-12 11:13:34.764000,4694202700130024,-68,0153,0
2013-11-12 11:13:35.067000,4694202700130024,-69,0153,0
2013-11-12 11:13:35.433000,4694202700130024,-67,0153,0
2013-11-12 11:13:35.736000,4694202700130024,-66,0153,0
2013-11-12 11:13:36.055000,4694202700130024,-65,0153,0
2013-11-12 11:13:36.406000,4694202700130024,-64,0153,0
2013-11-12 11:13:36.757000,4694202700130024,-65,0153,0
2013-11-12 11:13:37.123000,4694202700130024,-65,0153,0
2013-11-12 11:13:37.490000,4694202700130024,-64,0153,0
2013-11-12 11:13:37.809000,4694202700130024,-64,0153,0
2013-11-12 11:13:38.127000,4694202700130024,-64,0153,0
2013-11-12 11:13:38.414000,4694202700130024,-64,0153,0
2013-11-12 11:13:38.733000,4694202700130024,-64,0153,0
2013-11-12 11:13:39.024000,4694202700130024,-64,0153,0
2013-11-12 11:13:39.402000,4694202700130024,-64,0153,0
2013-11-12 11:13:39.737000,4694202700130024,-65,0153,0
2013-11-12 11:13:40.072000,4694202700130024,-64,0153,0
2013-11-12 11:13:40.359000,4694202700130024,-65,0153,0
