timestamp, mac, rss, battery
2013-11-12 11:04:27.999000,4694202700130024,-63,0153,0
2013-11-12 11:04:28.030000,4694202700130024,-64,0153,0
2013-11-12 11:04:28.396000,4694202700130024,-63,0153,0
2013-11-12 11:04:28.683000,4694202700130024,-63,0153,0
2013-11-12 11:04:29.017000,4694202700130024,-63,0153,0
2013-11-12 11:04:29.320000,4694202700130024,-63,0153,0
2013-11-12 11:04:29.639000,4694202700130024,-63,0153,0
2013-11-12 11:04:29.990000,4694202700130024,-64,0153,0
2013-11-12 11:04:30.436000,4694202700130024,-63,0153,0
2013-11-12 11:04:30.787000,4694202700130024,-63,0153,0
2013-11-12 11:04:31.153000,4694202700130024,-63,0153,0
2013-11-12 11:04:31.504000,4694202700130024,-63,0153,0
2013-11-12 11:04:31.871000,4694202700130024,-63,0153,0
2013-11-12 11:04:32.206000,4694202700130024,-63,0153,0
2013-11-12 11:04:32.557000,4694202700130024,-63,0153,0
2013-11-12 11:04:32.892000,4694202700130024,-63,0153,0
2013-11-12 11:04:33.195000,4694202700130024,-63,0153,0
2013-11-12 11:04:33.514000,4694202700130024,-63,0153,0
2013-11-12 11:04:33.801000,4694202700130024,-63,0153,0
2013-11-12 11:04:34.151000,4694202700130024,-63,0153,0
2013-11-12 11:04:34.470000,4694202700130024,-63,0153,0
2013-11-12 11:04:34.789000,4694202700130024,-63,0153,0
2013-11-12 11:04:35.155000,4694202700130024,-63,0153,0
2013-11-12 11:04:35.458000,4694202700130024,-63,0153,0
2013-11-12 11:04:35.745000,4694202700130024,-63,0153,0
2013-11-12 11:04:36.112000,4694202700130024,-63,0153,0
2013-11-12 11:04:36.462000,4694202700130024,-64,0153,0
2013-11-12 11:04:36.781000,4694202700130024,-64,0153,0
2013-11-12 11:04:37.132000,4694202700130024,-65,0153,0
2013-11-12 11:04:37.467000,4694202700130024,-65,0153,0
2013-11-12 11:04:37.865000,4694202700130024,-65,0153,0
2013-11-12 11:04:38.168000,4694202700130024,-64,0153,0
2013-11-12 11:04:38.518000,4694202700130024,-64,0153,0
2013-11-12 11:04:38.917000,4694202700130024,-64,0153,0
2013-11-12 11:04:39.188000,4694202700130024,-64,0153,0
2013-11-12 11:04:39.603000,4694202700130024,-64,0153,0
2013-11-12 11:04:39.874000,4694202700130024,-64,0153,0
2013-11-12 11:04:40.193000,4694202700130024,-64,0153,0
2013-11-12 11:04:40.559000,4694202700130024,-64,0153,0
2013-11-12 11:04:40.941000,4694202700130024,-65,0153,0
2013-11-12 11:04:41.260000,4694202700130024,-65,0153,0
2013-11-12 11:04:41.563000,4694202700130024,-65,0153,0
2013-11-12 11:04:41.882000,4694202700130024,-64,0153,0
2013-11-12 11:04:42.185000,4694202700130024,-64,0153,0
2013-11-12 11:04:42.503000,4694202700130024,-64,0153,0
2013-11-12 11:04:42.822000,4694202700130024,-64,0153,0
2013-11-12 11:04:43.172000,4694202700130024,-64,0153,0
2013-11-12 11:04:43.491000,4694202700130024,-64,0153,0
2013-11-12 11:04:43.810000,4694202700130024,-64,0153,0
2013-11-12 11:04:44.113000,4694202700130024,-64,0153,0
2013-11-12 11:04:44.399000,4694202700130024,-64,0153,0
2013-11-12 11:04:44.686000,4694202700130024,-65,0153,0
2013-11-12 11:04:45.021000,4694202700130024,-66,0153,0
2013-11-12 11:04:45.356000,4694202700130024,-66,0153,0
2013-11-12 11:04:45.643000,4694202700130024,-66,0153,0
2013-11-12 11:04:45.961000,4694202700130024,-65,0153,0
2013-11-12 11:04:46.312000,4694202700130024,-65,0153,0
2013-11-12 11:04:46.599000,4694202700130024,-65,0153,0
2013-11-12 11:04:46.918000,4694202700130024,-65,0153,0
2013-11-12 11:04:47.204000,4694202700130024,-66,0153,0
2013-11-12 11:04:47.507000,4694202700130024,-66,0153,0
2013-11-12 11:04:47.810000,4694202700130024,-65,0153,0
2013-11-12 11:04:48.181000,4694202700130024,-65,0153,0
2013-11-12 11:04:48.464000,4694202700130024,-66,0153,0
2013-11-12 11:04:48.799000,4694202700130024,-67,0153,0
2013-11-12 11:04:49.102000,4694202700130024,-68,0153,0
2013-11-12 11:04:49.453000,4694202700130024,-67,0153,0
2013-11-12 11:04:49.788000,4694202700130024,-66,0153,0
2013-11-12 11:04:50.234000,4694202700130024,-65,0153,0
2013-11-12 11:04:50.601000,4694202700130024,-64,0153,0
2013-11-12 11:04:50.952000,4694202700130024,-65,0153,0
2013-11-12 11:04:51.270000,4694202700130024,-64,0153,0
2013-11-12 11:04:51.685000,4694202700130024,-64,0153,0
2013-11-12 11:04:51.972000,4694202700130024,-64,0153,0
2013-11-12 11:04:52.275000,4694202700130024,-65,0153,0
2013-11-12 11:04:52.562000,4694202700130024,-65,0153,0
2013-11-12 11:04:52.929000,4694202700130024,-66,0153,0
2013-11-12 11:04:53.279000,4694202700130024,-65,0153,0
2013-11-12 11:04:53.566000,4694202700130024,-66,0153,0
2013-11-12 11:04:53.853000,4694202700130024,-65,0153,0
2013-11-12 11:04:54.156000,4694202700130024,-65,0153,0
2013-11-12 11:04:54.539000,4694202700130024,-64,0153,0
2013-11-12 11:04:54.874000,4694202700130024,-64,0153,0
2013-11-12 11:04:55.209000,4694202700130024,-64,0153,0
2013-11-12 11:04:55.511000,4694202700130024,-64,0153,0
2013-11-12 11:04:55.878000,4694202700130024,-64,0153,0
2013-11-12 11:04:56.181000,4694202700130024,-64,0153,0
2013-11-12 11:04:56.499000,4694202700130024,-64,0153,0
2013-11-12 11:04:56.947000,4694202700130024,-64,0153,0
2013-11-12 11:04:57.345000,4694202700130024,-65,0153,0
2013-11-12 11:04:57.664000,4694202700130024,-66,0153,0
2013-11-12 11:04:57.951000,4694202700130024,-67,0153,0
2013-11-12 11:04:58.270000,4694202700130024,-68,0153,0
2013-11-12 11:04:58.572000,4694202700130024,-69,0153,0
2013-11-12 11:04:58.939000,4694202700130024,-69,0153,0
2013-11-12 11:04:59.273000,4694202700130024,-68,0153,0
2013-11-12 11:04:59.608000,4694202700130024,-68,0153,0
2013-11-12 11:04:59.915000,4694202700130024,-68,0153,0
2013-11-12 11:05:00.229000,4694202700130024,-68,0153,0
2013-11-12 11:05:00.580000,4694202700130024,-69,0153,0
2013-11-12 11:05:00.867000,4694202700130024,-69,0153,0
2013-11-12 11:05:01.186000,4694202700130024,-69,0153,0
2013-11-12 11:05:01.472000,4694202700130024,-70,0153,0
2013-11-12 11:05:01.887000,4694202700130024,-69,0153,0
2013-11-12 11:05:02.222000,4694202700130024,-69,0153,0
2013-11-12 11:05:02.588000,4694202700130024,-69,0153,0
2013-11-12 11:05:02.923000,4694202700130024,-69,0153,0
2013-11-12 11:05:03.273000,4694202700130024,-69,0153,0
2013-11-12 11:05:03.608000,4694202700130024,-69,0153,0
2013-11-12 11:05:03.927000,4694202700130024,-69,0153,0
2013-11-12 11:05:04.246000,4694202700130024,-69,0153,0
2013-11-12 11:05:04.580000,4694202700130024,-69,0153,0
2013-11-12 11:05:04.851000,4694202700130024,-69,0153,0
2013-11-12 11:05:05.186000,4694202700130024,-69,0153,0
2013-11-12 11:05:05.505000,4694202700130024,-69,0153,0
2013-11-12 11:05:05.913000,4694202700130024,-69,0153,0
2013-11-12 11:05:06.254000,4694202700130024,-69,0153,0
2013-11-12 11:05:06.573000,4694202700130024,-69,0153,0
2013-11-12 11:05:06.909000,4694202700130024,-69,0153,0
2013-11-12 11:05:07.194000,4694202700130024,-69,0153,0
2013-11-12 11:05:07.561000,4694202700130024,-69,0153,0
2013-11-12 11:05:07.975000,4694202700130024,-69,0153,0
2013-11-12 11:05:08.311000,4694202700130024,-68,0153,0
2013-11-12 11:05:08.644000,4694202700130024,-69,0153,0
2013-11-12 11:05:08.995000,4694202700130024,-69,0153,0
2013-11-12 11:05:09.282000,4694202700130024,-68,0153,0
2013-11-12 11:05:09.585000,4694202700130024,-69,0153,0
2013-11-12 11:05:09.887000,4694202700130024,-69,0153,0
2013-11-12 11:05:10.238000,4694202700130024,-69,0153,0
2013-11-12 11:05:10.541000,4694202700130024,-69,0153,0
2013-11-12 11:05:10.876000,4694202700130024,-69,0153,0
2013-11-12 11:05:11.178000,4694202700130024,-69,0153,0
2013-11-12 11:05:11.497000,4694202700130024,-68,0153,0
2013-11-12 11:05:11.800000,4694202700130024,-69,0153,0
2013-11-12 11:05:12.135000,4694202700130024,-69,0153,0
2013-11-12 11:05:12.454000,4694202700130024,-69,0153,0
2013-11-12 11:05:12.789000,4694202700130024,-68,0153,0
2013-11-12 11:05:13.107000,4694202700130024,-68,0153,0
2013-11-12 11:05:13.394000,4694202700130024,-68,0153,0
2013-11-12 11:05:13.697000,4694202700130024,-68,0153,0
2013-11-12 11:05:13.968000,4694202700130024,-68,0153,0
2013-11-12 11:05:14.352000,4694202700130024,-68,0153,0
2013-11-12 11:05:14.638000,4694202700130024,-68,0153,0
2013-11-12 11:05:14.941000,4694202700130024,-69,0153,0
2013-11-12 11:05:15.276000,4694202700130024,-68,0153,0
2013-11-12 11:05:15.675000,4694202700130024,-69,0153,0
2013-11-12 11:05:15.993000,4694202700130024,-68,0153,0
2013-11-12 11:05:16.312000,4694202700130024,-69,0153,0
2013-11-12 11:05:16.631000,4694202700130024,-69,0153,0
2013-11-12 11:05:16.934000,4694202700130024,-69,0153,0
2013-11-12 11:05:17.268000,4694202700130024,-69,0153,0
2013-11-12 11:05:17.555000,4694202700130024,-69,0153,0
2013-11-12 11:05:17.890000,4694202700130024,-68,0153,0
2013-11-12 11:05:18.193000,4694202700130024,-69,0153,0
2013-11-12 11:05:18.543000,4694202700130024,-69,0153,0
2013-11-12 11:05:18.910000,4694202700130024,-68,0153,0
2013-11-12 11:05:19.260000,4694202700130024,-69,0153,0
2013-11-12 11:05:19.627000,4694202700130024,-69,0153,0
2013-11-12 11:05:19.962000,4694202700130024,-69,0153,0
2013-11-12 11:05:20.280000,4694202700130024,-68,0153,0
2013-11-12 11:05:20.583000,4694202700130024,-69,0153,0
