timestamp, mac, rss, battery
2013-11-12 11:02:10.768000,4694202700130024,-68,0153,0
2013-11-12 11:02:11.050000,4694202700130024,-68,0153,0
2013-11-12 11:02:11.401000,4694202700130024,-68,0153,0
2013-11-12 11:02:11.709000,4694202700130024,-69,0153,0
2013-11-12 11:02:12.087000,4694202700130024,-68,0153,0
2013-11-12 11:02:12.374000,4694202700130024,-68,0153,0
2013-11-12 11:02:12.693000,4694202700130024,-69,0153,0
2013-11-12 11:02:13.059000,4694202700130024,-69,0153,0
2013-11-12 11:02:13.346000,4694202700130024,-69,0153,0
2013-11-12 11:02:13.681000,4694202700130024,-69,0153,0
2013-11-12 11:02:14.000000,4694202700130024,-69,0153,0
2013-11-12 11:02:14.350000,4694202700130024,-69,0153,0
2013-11-12 11:02:14.669000,4694202700130024,-68,0153,0
2013-11-12 11:02:14.956000,4694202700130024,-69,0153,0
2013-11-12 11:02:15.243000,4694202700130024,-69,0153,0
2013-11-12 11:02:15.529000,4694202700130024,-69,0153,0
2013-11-12 11:02:15.848000,4694202700130024,-68,0153,0
2013-11-12 11:02:16.135000,4694202700130024,-69,0153,0
2013-11-12 11:02:16.454000,4694202700130024,-69,0153,0
2013-11-12 11:02:16.820000,4694202700130024,-68,0153,0
2013-11-12 11:02:17.139000,4694202700130024,-69,0153,0
2013-11-12 11:02:17.489000,4694202700130024,-68,0153,0
2013-11-12 11:02:17.808000,4694202700130024,-67,0153,0
2013-11-12 11:02:18.159000,4694202700130024,-67,0153,0
2013-11-12 11:02:18.509000,4694202700130024,-68,0153,0
2013-11-12 11:02:18.844000,4694202700130024,-67,0153,0
2013-11-12 11:02:19.179000,4694202700130024,-68,0153,0
2013-11-12 11:02:19.578000,4694202700130024,-68,0153,0
2013-11-12 11:02:19.912000,4694202700130024,-68,0153,0
2013-11-12 11:02:20.215000,4694202700130024,-68,0153,0
2013-11-12 11:02:20.518000,4694202700130024,-68,0153,0
2013-11-12 11:02:20.790000,4694202700130024,-69,0153,0
2013-11-12 11:02:21.172000,4694202700130024,-69,0153,0
2013-11-12 11:02:21.490000,4694202700130024,-68,0153,0
2013-11-12 11:02:21.777000,4694202700130024,-68,0153,0
2013-11-12 11:02:22.064000,4694202700130024,-69,0153,0
2013-11-12 11:02:22.398000,4694202700130024,-69,0153,0
2013-11-12 11:02:22.717000,4694202700130024,-69,0153,0
2013-11-12 11:02:23.036000,4694202700130024,-68,0153,0
2013-11-12 11:02:23.339000,4694202700130024,-69,0153,0
2013-11-12 11:02:23.626000,4694202700130024,-69,0153,0
2013-11-12 11:02:23.945000,4694202700130024,-69,0153,0
2013-11-12 11:02:24.247000,4694202700130024,-70,0153,0
2013-11-12 11:02:24.534000,4694202700130024,-70,0153,0
2013-11-12 11:02:24.885000,4694202700130024,-70,0153,0
2013-11-12 11:02:25.187000,4694202700130024,-68,0153,0
2013-11-12 11:02:25.474000,4694202700130024,-70,0153,0
2013-11-12 11:02:25.921000,4694202700130024,-71,0153,0
2013-11-12 11:02:26.224000,4694202700130024,-72,0153,0
2013-11-12 11:02:26.494000,4694202700130024,-72,0153,0
2013-11-12 11:02:26.813000,4694202700130024,-72,0153,0
2013-11-12 11:02:27.132000,4694202700130024,-73,0153,0
2013-11-12 11:02:27.418000,4694202700130024,-72,0153,0
2013-11-12 11:02:27.753000,4694202700130024,-71,0153,0
2013-11-12 11:02:28.056000,4694202700130024,-71,0153,0
2013-11-12 11:02:28.359000,4694202700130024,-71,0153,0
2013-11-12 11:02:28.693000,4694202700130024,-70,0153,0
2013-11-12 11:02:29.044000,4694202700130024,-70,0153,0
2013-11-12 11:02:29.362000,4694202700130024,-70,0153,0
2013-11-12 11:02:29.634000,4694202700130024,-71,0153,0
2013-11-12 11:02:29.952000,4694202700130024,-71,0153,0
2013-11-12 11:02:30.271000,4694202700130024,-71,0153,0
2013-11-12 11:02:30.590000,4694202700130024,-71,0153,0
2013-11-12 11:02:30.941000,4694202700130024,-71,0153,0
2013-11-12 11:02:31.227000,4694202700130024,-71,0153,0
2013-11-12 11:02:31.578000,4694202700130024,-72,0153,0
2013-11-12 11:02:31.882000,4694202700130024,-72,0153,0
2013-11-12 11:02:32.217000,4694202700130024,-72,0153,0
2013-11-12 11:02:32.504000,4694202700130024,-72,0153,0
2013-11-12 11:02:32.807000,4694202700130024,-72,0153,0
2013-11-12 11:02:33.126000,4694202700130024,-72,0153,0
2013-11-12 11:02:33.477000,4694202700130024,-72,0153,0
2013-11-12 11:02:33.828000,4694202700130024,-72,0153,0
2013-11-12 11:02:34.179000,4694202700130024,-72,0153,0
2013-11-12 11:02:34.482000,4694202700130024,-70,0153,0
2013-11-12 11:02:34.769000,4694202700130024,-71,0153,0
2013-11-12 11:02:35.104000,4694202700130024,-71,0153,0
2013-11-12 11:02:35.422000,4694202700130024,-73,0153,0
2013-11-12 11:02:35.757000,4694202700130024,-72,0153,0
2013-11-12 11:02:36.028000,4694202700130024,-71,0153,0
2013-11-12 11:02:36.347000,4694202700130024,-71,0153,0
2013-11-12 11:02:36.697000,4694202700130024,-72,0153,0
2013-11-12 11:02:37.017000,4694202700130024,-73,0153,0
2013-11-12 11:02:37.368000,4694202700130024,-69,0153,0
2013-11-12 11:02:37.734000,4694202700130024,-68,0153,0
2013-11-12 11:02:38.021000,4694202700130024,-69,0153,0
2013-11-12 11:02:38.356000,4694202700130024,-70,0153,0
2013-11-12 11:02:38.691000,4694202700130024,-74,0153,0
2013-11-12 11:02:39.025000,4694202700130024,-71,0153,0
